index,text,label
cause_atomic_0_0,PersonX loves music cause buys an album of their favorite artist,1
cause_atomic_0_0,PersonX feels exhausted cause collapses,1
cause_atomic_0_0,PersonX stares PersonY in the face cause Scowls,1
cause_atomic_0_0,PersonX spends the whole time cause person x goes home,1
cause_atomic_0_0,PersonX remains quiet cause Miss a chance to do something,1
cause_atomic_0_0,PersonX is yelling at PersonY cause PersonY is mad at PersonX,1
cause_atomic_0_0,PersonX hides the sausage cause smiles,1
cause_atomic_0_0,PersonX asks  out on a date cause are rejected,1
cause_atomic_0_0,PersonX has PersonY by the short and curlies cause feels controlled,1
cause_atomic_0_0,pain cause fear,1
cause_atomic_0_0,PersonX persuades PersonY to change cause wants personY to be their best,1
cause_atomic_0_0,PersonX can not find PersonY cause knits brows with worry,1
cause_atomic_0_0,PersonX is a homeless man cause sleeps on ground,1
cause_atomic_0_0,PersonX goes for the throat cause faints,1
cause_atomic_0_0,PersonX asks someone cause gathers information,1
cause_atomic_0_0,PersonX buys  abroad cause shops,1
cause_atomic_0_0,PersonX gets  under control cause Loses weight,1
cause_atomic_0_0,PersonX begins to swell cause PersonX goes to the doctor,1
cause_atomic_0_0,PersonX climbs trees cause falls down,1
cause_atomic_0_0,PersonX is a school teacher cause students learn subject matter from PersonX,1
cause_atomic_0_0,PersonX thinks would try cause practices new skill,1
cause_atomic_0_0,PersonX solves the  in a way cause consult with personx,1
cause_atomic_0_0,PersonX believes PersonY eyes cause stands close to PersonY,1
cause_atomic_0_0,PersonX is fast asleep cause tosses and turns,1
cause_atomic_0_0,PersonX spends the  in jail cause placed behind bars,1
cause_atomic_0_0,PersonX passes quickly cause they are in shock,1
cause_atomic_0_0,PersonX is really dirty cause needs to clean up,1
cause_atomic_0_0,PersonX takes a break cause personx is able to work better after the break,1
cause_atomic_0_0,PersonX recently enrolled cause Person X buy books.,1
cause_atomic_0_0,PersonX brings  inside cause runs away in fear,1
cause_atomic_0_0,PersonX binds the  together cause get imporved life conditions,1
cause_atomic_0_0,PersonX buys a brand new car cause maintains the car,1
cause_atomic_0_0,PersonX fights  to hand cause get injured,1
cause_atomic_0_0,PersonX brings  to school cause is appreciated,1
cause_atomic_0_0,PersonX makes a pot of coffee cause wakes up,1
cause_atomic_0_0,PersonX feels  around PersonY cause hugs them,1
cause_atomic_0_0,PersonX sends  to the hospital cause cries,1
cause_atomic_0_0,PersonX has the tiger by the tail cause sweats,1
cause_atomic_0_0,PersonX misses PersonY like crazy cause Writes a long letter to Person Y,1
cause_atomic_0_0,PersonX lets PersonY win cause wins a trophy,1
cause_atomic_0_0,PersonX rides the roller coaster cause Throws up,1
cause_atomic_0_0,PersonX buys a fan cause PersonX takes it home.,1
cause_atomic_0_0,PersonX solves PersonY problems cause has less problems,1
cause_atomic_0_0,PersonX tells PersonY wished cause person y kisses person X,1
cause_atomic_0_0,PersonX pulls over to the side of the road cause will not get where they are going as quickly,1
cause_atomic_0_0,PersonX is glad to see the back of  cause sighs in relief,1
cause_atomic_0_0,PersonX is the last one cause makes new friends,1
cause_atomic_0_0,PersonX is 14 years old cause grows taller,1
cause_atomic_0_0,PersonX reads PersonY mind cause PersonY yells,1
cause_atomic_0_0,PersonX starts PersonY business cause gets clients,1
cause_atomic_0_0,PersonX provides PersonY education cause avoids problems,1
cause_atomic_0_0,PersonX makes a impression on PersonY cause Takes mental notes,1
cause_atomic_0_0,PersonX pulls an allnighter cause falls asleep,1
cause_atomic_0_0,PersonX drops one cause gets bad reviews,1
cause_atomic_0_0,PersonX gets PersonY home cause receives answer to invite,1
cause_atomic_0_0,PersonX eats at the restaurant cause pay the bill,1
cause_atomic_0_0,PersonX yells for help cause works,1
cause_atomic_0_0,PersonX sees the car cause jumps in shock,1
cause_atomic_0_0,PersonX walks towards the door cause jumps in shock,1
cause_atomic_0_0,PersonX kills the fatted calf cause cries,1
cause_atomic_0_0,PersonX does what PersonY loves cause PersonY feels appreciation for what was done for them,1
cause_atomic_0_0,PersonX advances towards PersonY cause is yelled at,1
cause_atomic_0_0,PersonX becomes a teacher cause PersonX smiles with pride,1
cause_atomic_0_0,PersonX takes  to the store cause is bored,1
cause_atomic_0_0,PersonX explains everything cause is not believed,1
cause_atomic_0_0,PersonX spills  on the carpet cause PersonX grabs a mop,1
cause_atomic_0_0,PersonX goes to the home improvement store cause is greeted,1
cause_atomic_0_0,PersonX raises eyebrows cause take warning,1
cause_atomic_0_0,PersonX is coming home from work cause goes to sleep,1
cause_atomic_0_0,PersonX accidentally fell cause PersonX breaks a hip,1
cause_atomic_0_0,PersonX buys a game cause Person X checks if the game is good,1
cause_atomic_0_0,PersonX waits to play cause paces back and forth,1
cause_atomic_0_0,PersonX carries the  into effect cause Signed it over,1
cause_atomic_0_0,PersonX comes over PersonY cause becomes happier,1
cause_atomic_0_0,PersonX skates on thin ice cause falls through the ice,1
cause_atomic_0_0,PersonX puts  in perspective cause is prepared for the day,1
cause_atomic_0_0,PersonX makes it halfway cause gains knowledge of time and energy spent,1
cause_atomic_0_0,PersonX makes heavy weather cause has no time left for other activities he or she planned for today,1
cause_atomic_0_0,PersonX is falling apart cause personx seeks support in drugs,1
cause_atomic_0_0,PersonX expects PersonY cause Person Y is waited for,1
cause_atomic_0_0,PersonX hits the big time cause gets interviewed,1
cause_atomic_0_0,PersonX has always wanted to visit cause Books trip,1
cause_atomic_0_0,PersonX celebrates halloween cause puts out candy,1
cause_atomic_0_0,PersonX pulls  out of the oven cause has hot and ready food.,1
cause_atomic_0_0,PersonX buys a new guitar cause bargain,1
cause_atomic_0_0,PersonX eats PersonY apple cause cries,1
cause_atomic_0_0,PersonX works another  cause think about giving personX a promotion,1
cause_atomic_0_0,PersonX sees what the problem was cause reflects solution on the problem,1
cause_atomic_0_0,PersonX has a halloween party cause Sense of spookiness,1
cause_atomic_0_0,PersonX flirts with PersonY cause blushes,1
cause_atomic_0_0,PersonX tears  apart cause assesses the damage,1
cause_atomic_0_0,PersonX goes down in flames cause X is shamed in public,1
cause_atomic_0_0,PersonX rids the bus home cause Feels good about themselves.,1
cause_atomic_0_0,PersonX hears sirens cause looks around,1
cause_atomic_0_0,PersonX loses another  cause PersonX cries from sadness,1
cause_atomic_0_0,PersonX returns home from work cause sighs in relief,1
cause_atomic_0_0,PersonX pays PersonY tax cause PersonY saves money,1
cause_atomic_0_0,PersonX discusses the  in detail cause learns somethign new,1
cause_atomic_0_0,PersonX wants PersonY to stay cause gives reasons,1
cause_atomic_0_0,PersonX throws  on the floor cause is disgusted,1
cause_atomic_0_0,PersonX catches PersonY by surprise cause yells,1
cause_atomic_0_0,terrorism cause sadness,1
cause_atomic_0_0,PersonX cuts the cheese cause smells a bad odor,1
cause_atomic_0_0,PersonX sends PersonY over the edge cause loses a friend,1
cause_atomic_0_0,PersonX hits a homerun cause pumps fist,1
cause_atomic_0_0,PersonX gets beat up cause hurts,1
cause_atomic_0_0,PersonX steadies the ship cause Steers the ship.,1
cause_atomic_0_0,PersonX taunts PersonY cause cries,1
cause_atomic_0_0,PersonX paints PersonY cause looks fabulous,1
cause_atomic_0_0,PersonX asks some friends cause see personX,1
cause_atomic_0_0,PersonX drives the  back cause Gets promoted,1
cause_atomic_0_0,PersonX needs a ride cause gives ride,1
cause_atomic_0_0,PersonX causes PersonY trouble cause hurts someone.,1
cause_atomic_0_0,PersonX fixes the issue cause Thanks X,1
cause_atomic_0_0,PersonX sees an ad cause PersonX gets a job,1
cause_atomic_0_0,PersonX proposes to PersonY cause gets onto knee,1
cause_atomic_0_0,PersonX struggles financially cause goes into bankruptcy,1
cause_atomic_0_0,PersonX is very upset with PersonY cause shaking all over,1
cause_atomic_0_0,PersonX gets new glasses cause They gain confidence,1
cause_atomic_0_0,PersonX raises the flag and see who salutes cause gets yelled at,1
cause_atomic_0_0,PersonX steals a car cause Loses valuables,1
cause_atomic_0_0,PersonX is left holding the baby cause gets vomit on their arm,1
cause_atomic_0_0,PersonX needs some extra cash cause PersonX receives a loan.,1
cause_atomic_0_0,PersonX rides  to school cause SAVE TIME,1
cause_atomic_0_0,PersonX changes PersonY cause gets thanked,1
cause_atomic_0_0,PersonX uses the  to obtain cause gains item,1
cause_atomic_0_0,PersonX is a picky eater cause loses weight,1
cause_atomic_0_0,PersonX means PersonY harm cause gets sentenced,1
cause_atomic_0_0,PersonX takes part in discussions cause communicates,1
cause_atomic_0_0,PersonX eats something healthy cause loses weight,1
cause_atomic_0_0,PersonX takes  to a mechanic cause mechanic gets business from PersonX,1
cause_atomic_0_0,PersonX cries every night cause becomes dehydrated,1
cause_atomic_0_0,PersonX means so much to PersonY cause writes a note,1
cause_atomic_0_0,PersonX gives PersonY the information cause receives compensation,1
cause_atomic_0_0,PersonX takes time off cause relaxes mind,1
cause_atomic_0_0,PersonX has to stay home cause no,1
cause_atomic_0_0,PersonX turns the oven cause they get warm,1
cause_atomic_0_0,PersonX makes extra money cause goes shopping,1
cause_atomic_0_0,PersonX adds fuel to the fire cause bandages him,1
cause_atomic_0_0,PersonX gets PersonY thinking cause PersonX smiles,1
cause_atomic_0_0,PersonX loves PersonY dearly cause gets a valentines day gift,1
cause_atomic_0_0,PersonX twists in the wind cause gets cooler,1
cause_atomic_0_0,PersonX loses power cause questions self,1
cause_atomic_0_0,PersonX elicits PersonY response cause gestures in an encouraging manner,1
cause_atomic_0_0,PersonX treats  to dinner cause their pants become too tight,1
cause_atomic_0_0,PersonX sheds  on the problem cause PersonY becomes educated,1
cause_atomic_0_0,PersonX is time to perform cause they perform well,1
cause_atomic_0_0,PersonX needs to go to bed cause becomes tired,1
cause_atomic_0_0,PersonX sleeps the night cause work well next day,1
cause_atomic_0_0,PersonX removes PersonY cause meeting someone new,1
cause_atomic_0_0,PersonX brings  to the zoo cause gets thanked,1
cause_atomic_0_0,PersonX comes to terms cause stops being regretful,1
cause_atomic_0_0,PersonX asks PersonY what PersonZ was doing cause smiles,1
cause_atomic_0_0,PersonX cleans the entire house cause PersonX earns an allowance,1
cause_atomic_0_0,PersonX gives PersonY the right cause Punished,1
cause_atomic_0_0,PersonX is driving PersonY insane cause PersonX is punched,1
cause_atomic_0_0,PersonX makes  anyway cause feel disrespected,1
cause_atomic_0_0,PersonX takes sides cause makes alliances in a group,1
cause_atomic_0_0,PersonX plays  in high school cause learns to work with group,1
cause_atomic_0_0,PersonX learns spanish cause takes trip,1
cause_atomic_0_0,PersonX wears PersonY expression cause smiles,1
cause_atomic_0_0,PersonX recently met cause getting money,1
cause_atomic_0_0,PersonX always teased cause is yelled at,1
cause_atomic_0_0,PersonX immediately purchased cause tried it on,1
cause_atomic_0_0,PersonX likes PersonX too cause make new friends,1
cause_atomic_0_0,PersonX eats  happily cause Orders a second one,1
cause_atomic_0_0,PersonX tells PersonY to tell cause PersonX shares the secret,1
cause_atomic_0_0,PersonX teaches PersonY much cause develop a rapport with their teacher,1
cause_atomic_0_0,PersonX makes a difference cause gets thanked,1
cause_atomic_0_0,PersonX keeps PersonY on ice cause is thanked,1
cause_atomic_0_0,PersonX graduates with honors cause lands a good job,1
cause_atomic_0_0,PersonX holds the line cause They lose the argument,1
cause_atomic_0_0,PersonX teaches  how to knit cause CAREFUL IN LIFE,1
cause_atomic_0_0,PersonX brings the  to terms cause PersonX controls the situation,1
cause_atomic_0_0,PersonX tells everyone cause becomes skeptical,1
cause_atomic_0_0,PersonX is able to go home cause able to eat a home cooked meal,1
cause_atomic_0_0,PersonX takes a taste cause HAPPY,1
cause_atomic_0_0,PersonX goes well with PersonY cause becomes closer friends,1
cause_atomic_0_0,PersonX plays  perfectly cause applaud his good work.,1
cause_atomic_0_0,PersonX works with children cause follows directions,1
cause_atomic_0_0,PersonX sees  on sale cause have to go to work to sell the item.,1
cause_atomic_0_0,PersonX drives home at  cause sleeps tight until noon when their partner finally decides to wake them up,1
cause_atomic_0_0,PersonX spends  abroad cause adjusts to the culture,1
cause_atomic_0_0,PersonX tries to lose weight cause skips dinner,1
cause_atomic_0_0,PersonX wears deodorant cause they go to the gym,1
cause_atomic_0_0,PersonX makes  by hand cause makes money from selling their product.,1
cause_atomic_0_0,PersonX prevents PersonY attack cause person y fights person x,1
cause_atomic_0_0,PersonX robs a bank cause Gets caught,1
cause_atomic_0_0,PersonX breaks a sweat cause becomes hot,1
cause_atomic_0_0,PersonX runs towards PersonY cause PersonY backs away,1
cause_atomic_0_0,PersonX takes PersonY to the dentist cause to dentist clean the teeth,1
cause_atomic_0_0,PersonX decides to talk to PersonY cause been social,1
cause_atomic_0_0,PersonX sees  in the grass cause narrows eyes,1
cause_atomic_0_0,PersonX sends PersonY to summer camp cause they had no one to mow the lawn,1
cause_atomic_0_0,PersonX reads the  aloud cause Gets cheers,1
cause_atomic_0_0,PersonX waits a long time cause to longtime opportunity,1
cause_atomic_0_0,PersonX asks PersonY something cause gives a response,1
cause_atomic_0_0,PersonX practices  in the state cause mind feels tired from going over practice,1
cause_atomic_0_0,PersonX tells PersonY to call cause no effect,1
cause_atomic_0_0,PersonX gets the ice cream cause personx feels cold,1
cause_atomic_0_0,PersonX begins working cause able to pay rents and other expenses,1
cause_atomic_0_0,PersonX badly hurt cause PersonX is harmed,1
cause_atomic_0_0,PersonX goes from strength to strength cause can be live healthy,1
cause_atomic_0_0,PersonX has made a mistake cause apologizes,1
cause_atomic_0_0,PersonX takes  to the circus cause given food,1
cause_atomic_0_0,PersonX bases on PersonY analysis cause competes task,1
cause_atomic_0_0,PersonX plays computer games cause they have tunnel vision,1
cause_atomic_0_0,PersonX damns the torpedoes cause injured,1
cause_atomic_0_0,PersonX takes  to court cause Appears in court,1
cause_atomic_0_0,PersonX preserves  at harvard cause X gets fame for it,1
cause_atomic_0_0,PersonX uses  to provide cause Gains muscle memory,1
cause_atomic_0_0,PersonX analyzes  in terms cause relationship,1
cause_atomic_0_0,PersonX forgets to study cause does poorly on the test,1
cause_atomic_0_0,PersonX sees the world cause sees foreign countries,1
cause_atomic_0_0,PersonX is going to a party cause NONE,1
cause_atomic_0_0,PersonX commands thee this  cause Is heard,1
cause_atomic_0_0,PersonX votes for PersonY cause laughs,1
cause_atomic_0_0,PersonX is watching a movie cause falls asleep,1
cause_atomic_0_0,PersonX gets a new iphone cause returns back,1
cause_atomic_0_0,PersonX prevents PersonY attempt cause to prevents attempt,1
cause_atomic_0_0,PersonX takes PersonY in PersonZ arms cause gets closer,1
cause_atomic_0_0,PersonX finds  in the garage cause they have the object,1
cause_atomic_0_0,PersonX tells the story cause gets interrupted,1
cause_atomic_0_0,PersonX throws PersonY out cause has hurt ego,1
cause_atomic_0_0,PersonX takes  to the park cause Gets fresh air,1
cause_atomic_0_0,PersonX limps home cause gets to safety,1
cause_atomic_0_0,PersonX enjoys it very much cause smiles,1
cause_atomic_0_0,PersonX is always hungry cause misses breakfast,1
cause_atomic_0_0,PersonX moves to california cause changed perspective,1
cause_atomic_0_0,PersonX finds the perfect tree cause they buy one for themself,1
cause_atomic_0_0,PersonX sleeps with PersonY cause is sweaty,1
cause_atomic_0_0,PersonX sweeps the floor cause shoes get dirty,1
cause_atomic_0_0,PersonX likes  very much cause asks someone out,1
cause_atomic_0_0,PersonX grinds PersonY for a month cause Person Y stops talking to person X.,1
cause_atomic_0_0,PersonX takes PersonY time cause becomes nervous,1
cause_atomic_0_0,PersonX finally broke down cause looks for help,1
cause_atomic_0_0,PersonX is taking a test cause fails the test,1
cause_atomic_0_0,PersonX fills PersonY up cause becomes friendly,1
cause_atomic_0_0,PersonX considers the  seriously cause PersonX makes a poor choice,1
cause_atomic_0_0,PersonX protests too much cause stamps feet,1
cause_atomic_0_0,PersonX provides PersonY level cause they blush,1
cause_atomic_0_0,PersonX buys the ingredients cause Store where ingredients are purchased receives money,1
cause_atomic_0_0,PersonX climbs PersonY cause comes back down,1
cause_atomic_0_0,PersonX tells PersonY to get a job cause gets insulted,1
cause_atomic_0_0,PersonX watches the movie together cause zones out,1
cause_atomic_0_0,PersonX needs a new dress cause thinks about possible color choices,1
cause_atomic_0_0,PersonX makes it big cause person x buys new house,1
cause_atomic_0_0,PersonX accepts without question cause smiles,1
cause_atomic_0_0,PersonX needs help cause looks around for help.,1
cause_atomic_0_0,PersonX gives PersonY peace cause goes to sleep,1
cause_atomic_0_0,PersonX penetrates every  cause gains power,1
cause_atomic_0_0,PersonX gives PersonY  back cause PersonY cautiously thinks about what to say,1
cause_atomic_0_0,PersonX texts PersonY cause miss the text,1
cause_atomic_0_0,PersonX empties the  completely cause he is recovered,1
cause_atomic_0_0,PersonX has a good night cause sleeps well,1
cause_atomic_0_0,PersonX helps PersonY lose weight cause watches what they eat,1
cause_atomic_0_0,PersonX plays PersonY  in the process cause is thanked,1
cause_atomic_0_0,PersonX is going on a road trip cause purchases gas,1
cause_atomic_0_0,PersonX decides to give it a shot cause Succeeds,1
cause_atomic_0_0,PersonX reaches PersonY agreement cause mutual progress,1
cause_atomic_0_0,PersonX drives so fast cause gets honked at,1
cause_atomic_0_0,PersonX wears  instead cause They change their clothings,1
cause_atomic_0_0,PersonX notices  on the ground cause He goes sledding,1
cause_atomic_0_0,PersonX rents movies cause sees movies,1
cause_atomic_0_0,PersonX buys  for school cause no effect,1
cause_atomic_0_0,PersonX makes PersonY start cause watched carefullly,1
cause_atomic_0_0,PersonX eventually left cause TO BE CORRECT,1
cause_atomic_0_0,PersonX sees  in the distance cause PersonX cautiously breathes,1
cause_atomic_0_0,PersonX is a stay at home mom cause cleans up a dirty home,1
cause_atomic_0_0,PersonX goes sky diving cause Dies,1
cause_atomic_0_0,PersonX rewards PersonY cause receives a standing ovation,1
cause_atomic_0_0,PersonX gets comfortable cause can sleep,1
cause_atomic_0_0,PersonX is craving pizza cause orders pizza,1
cause_atomic_0_0,PersonX gets a car cause PersonX drives himself around,1
cause_atomic_0_0,PersonX hears back cause earns a living,1
cause_atomic_0_0,PersonX takes  of changes cause goes over the changes in their head,1
cause_atomic_0_0,PersonX leaves PersonY nothing cause gets arrested,1
cause_atomic_0_0,PersonX eats at a diner cause is thanked for his business,1
cause_atomic_0_0,PersonX sees PersonY all the time cause enjoys talking with personX,1
cause_atomic_0_0,PersonX shops for groceries cause puts food in cart,1
cause_atomic_0_0,PersonX never got  cause Tricked X.,1
cause_atomic_0_0,PersonX floats away cause gets grabbed,1
cause_atomic_0_0,PersonX searches everywhere for it cause finds it,1
cause_atomic_0_0,PersonX grows into such a gentleman PersonY wondered why PersonY was single cause wonderment,1
cause_atomic_0_0,PersonX is seriously injured cause loss of expenses,1
cause_atomic_0_0,PersonX screams at PersonY cause Gets worked up,1
cause_atomic_0_0,PersonX writes a note cause PersonY writes a note back.,1
cause_atomic_0_0,PersonX buys school supplies cause Pays by card,1
cause_atomic_0_0,PersonX spoils PersonY cause lives in luxury,1
cause_atomic_0_0,PersonX makes mincemeat out of  cause GET TO WAY,1
cause_atomic_0_0,PersonX gives PersonY credit for cause makes a friend,1
cause_atomic_0_0,PersonX turns heads cause Gains a new viewpoint,1
cause_atomic_0_0,PersonX meets in PersonY life cause companionship,1
cause_atomic_0_0,PersonX sees the mess cause clean sup the mess,1
cause_atomic_0_0,PersonX applies to many jobs cause gets hired,1
cause_atomic_0_0,PersonX saves the  from ruin cause gets applauded or appreciated,1
cause_atomic_0_0,PersonX tells PersonY about it cause TALK ABOUT OTHER,1
cause_atomic_0_0,PersonX places the  in the hands cause gets rewarded,1
cause_atomic_0_0,PersonX takes the job cause Meets new people,1
cause_atomic_0_0,PersonX is a great baseball player cause gets signed by professional team,1
cause_atomic_0_0,PersonX adopts a pet cause is tired from taking care of it,1
cause_atomic_0_0,PersonX begins digging cause gets dirty,1
cause_atomic_0_0,PersonX owns a restaurant cause becomes financially responsible for the restaurant,1
cause_atomic_0_0,PersonX gets  on the way home cause gets scared,1
cause_atomic_0_0,PersonX helps people cause NONE,1
cause_atomic_0_0,PersonX gets the lead out cause Accomplishes something and can move on,1
cause_atomic_0_0,PersonX calls upon to make cause PersonX quivers their lip in sadness,1
cause_atomic_0_0,PersonX has dinner with PersonX cause gets sleepy,1
