corpus,doc_id,sent_id,eg_id,index,text,causal_text_w_pairs,num_rs
NEWS,train9,10,0,0_our_data_0_010,"This quarter's loss includes pretax charges of $4.9 million on the proposed discontinuation of the company's troubled British subsidiary, and $3.7 million of other write-offs the company said were non-recurring and principally related to inventory, publishing advances and pre-publication costs. ",[],0
AFPNEWS,train141,142,0,prevent_our_data_0_0142,"President Joe Biden has pledged to work with opposition Republicans on key issues, and as Democrats control the Senate by a single vote, Schumer would need backing from several Republicans to forestall a potential filibuster that could block passage of the legislation.","[""President Joe Biden has pledged to work with opposition Republicans on key issues, and as Democrats <SIG0>control</SIG0> the Senate by a single vote, Schumer would need backing from several Republicans to forestall a potential <ARG0>filibuster</ARG0> that could block passage of the <ARG1>legislation</ARG1>.""]",1
GPT3,train296,297,0,enable_GPT_0_0297,The United Nations Security Council has unanimously adopted a resolution calling for an immediate end to the conflict in Syria.,"[""The United Nations Security Council has unanimously <ARG0>adopted</ARG0> a resolution calling for an immediate <ARG1>end</ARG1> to the conflict in Syria.""]",1
GPT3,train417,418,0,enable_GPT_0_0418,"The European Union has sought to increase its influence in the region, and has been involved in a number of diplomatic initiatives.","[""The European Union has sought to increase its <ARG0>influence</ARG0> in the region, and has been <ARG1>involved</ARG1> in a number of diplomatic initiatives.""]",1
cnc,train_04_246,2103,0,cnc_train_04_246_2103_0,"A day after the snap protest by the Karnataka State Reserve Police ( KSRP ) personnel extending support to their chief P. Ravindranath , who has now been transferred , senior officials on Thursday chalked out a strategy to prevent them from continuing the protest by deploying all the 1,200 KSRP personnel on various duties .","['A day after the snap protest by the Karnataka State Reserve Police ( KSRP ) personnel extending support to their chief P. Ravindranath , who has now been transferred , <ARG1>senior officials on Thursday chalked out a strategy</ARG1> <ARG0><SIG0>to</SIG0> prevent them from continuing the protest</ARG0> by deploying all the 1,200 KSRP personnel on various duties .', 'A day after the snap protest by the Karnataka State Reserve Police ( KSRP ) personnel extending support to their chief P. Ravindranath , who has now been transferred , senior officials on Thursday chalked out a strategy <ARG0>to prevent them from continuing the protest</ARG0> <SIG0>by</SIG0> <ARG1>deploying all the 1,200 KSRP personnel on various duties</ARG1> .']",2
GPT3,train181,182,0,enable_GPT_0_0182,The Canadian government has announced a new program to help small businesses access capital and credit.,"[""The Canadian government has announced a new <ARG0>program</ARG0> to help small businesses <ARG1>access</ARG1> capital and credit.""]",1
GPT3,train1094,1095,0,intend_GPT_0_01095,The government passed a law to increase access to educational opportunities in an effort to reduce inequality and promote social mobility.,"[""The government <ARG0>passed</ARG0> a law to increase access to educational opportunities in an effort to <ARG1>reduce</ARG1> inequality and promote social mobility.""]",1
cnc,train_01_44,2620,0,cnc_train_01_44_2620_0,"The neighbouring State apparently relented after 500 trucks carrying vegetables , eggs , fishes and other perishable items from Andhra Pradesh were detained by BJD activists at various places in Balasore .","['<ARG1>The neighbouring State apparently relented</ARG1> after <ARG0>500 trucks carrying vegetables , eggs , fishes and other perishable items from Andhra Pradesh were detained by BJD activists at various places in Balasore</ARG0> .']",1
cnc,train_09_A_75,2874,0,cnc_train_09_A_75_2874_0,Sena Flays CM for Keeping Mum While Vidarbha Flag Was Hoisted 03rd May 2016 04:32 PM MUMBAI : Ruling alliance partner Shiv Sena today flayed Maharashtra Chief Minister Devendra Fadnavis for keeping mum when a flag of a separate Vidarbha state was recently hoisted in Nagpur on Maharashtra Day .,"['<ARG1>Sena Flays CM</ARG1> <SIG0>for</SIG0> <ARG0>Keeping Mum While Vidarbha Flag Was Hoisted</ARG0> 03rd May 2016 04:32 PM MUMBAI : Ruling alliance partner Shiv Sena today flayed Maharashtra Chief Minister Devendra Fadnavis for keeping mum when a flag of a separate Vidarbha state was recently hoisted in Nagpur on Maharashtra Day .', 'Sena Flays CM for Keeping Mum While Vidarbha Flag Was Hoisted 03rd May 2016 04:32 PM MUMBAI : <ARG1>Ruling alliance partner Shiv Sena today flayed Maharashtra Chief Minister Devendra Fadnavis</ARG1> <SIG0>for</SIG0> <ARG0>keeping mum when a flag of a separate Vidarbha state was recently hoisted in Nagpur on Maharashtra Day</ARG0> .']",2
cnc,train_01_227,3356,0,cnc_train_01_227_3356_0,"“ If peaceful marches that disrupt the road for an afternoon or so don ’ t work , maybe it spills over to blockading more roads , maybe for long .","['“ If <ARG0>peaceful marches</ARG0> <ARG1><SIG0>that disrupt</SIG0> the road for an afternoon or so</ARG1> don ’ t work , maybe it spills over to blockading more roads , maybe for long .', '“ <SIG0>If</SIG0> <ARG0>peaceful marches that disrupt the road for an afternoon or so don ’ t work</ARG0> , <ARG1>maybe it spills over to blockading more roads , maybe for long</ARG1> .']",2
cnc,train_08_320,597,0,cnc_train_08_320_597_0,Uttar Pradesh ’ s Director General of Police Javed Ahmed said that there was unprovoked firing from the members of an offshoot of the Jai Gurudev sect .,[],0
cnc,train_05_167,2416,0,cnc_train_05_167_2416_0,"Vasavi students demand action against principal 03rd August 2010 01:47 AM HYDERABAD : Students of the Vasavi College of Engineering on Monday staged a protest near the college demanding action against the principal , holding him responsible for the death of a civil engineering student .","['Vasavi students demand action against principal 03rd August 2010 01:47 AM HYDERABAD : <ARG1>Students of the Vasavi College of Engineering on Monday staged a protest near the college</ARG1> <ARG0><SIG0>demanding</SIG0> action against the principal</ARG0> , holding him responsible for the death of a civil engineering student .', 'Vasavi students demand action against principal 03rd August 2010 01:47 AM HYDERABAD : Students of the Vasavi College of Engineering on Monday staged a protest near the college <ARG1>demanding action against the principal</ARG1> , <ARG0><SIG0>holding</SIG0> him responsible for the death of a civil engineering student</ARG0> .']",2
NEWS,train252,253,0,cause_our_data_0_0253,"However, the company's petroleum services segment, while profitable, was hurt by high financing costs associated with the company's buy-out of a 50% stake in Eastman Christensen Co. from Texas Eastern Corp. last June. ","[""However, the companys petroleum services segment, while profitable, was <ARG1>hurt</ARG1> by high financing costs associated with the companys <ARG0>buy-out</ARG0> of a 50% stake in Eastman Christensen Co. from Texas Eastern Corp. last June.""]",1
cnc,train_03_192,2295,0,cnc_train_03_192_2295_0,"|PTI GAYA : A 20 - year-old youth was shot dead allegedly by JD(U) MLC Manorama Devi 's son Rocky for overtaking his vehicle near police line in Bihar 's Gaya district , triggering protests in the area .","[""|PTI GAYA : <ARG1>A 20 - year-old youth was shot dead allegedly by JD(U) MLC Manorama Devi 's son Rocky</ARG1> <SIG0>for</SIG0> <ARG0>overtaking his vehicle near police line in Bihar 's Gaya district</ARG0> , triggering protests in the area ."", ""|PTI GAYA : <ARG0>A 20 - year-old youth was shot dead allegedly by JD(U) MLC Manorama Devi 's son Rocky</ARG0> for overtaking his vehicle near police line in Bihar 's Gaya district , <ARG1><SIG0>triggering</SIG0> protests in the area</ARG1> .""]",2
cnc,train_08_57,78,0,cnc_train_08_57_78_0,The march got under way with Leader of the Opposition Oommen Chandy handing over the party flag to Mr. Chennithala at a public function here in the evening .,[],0
GPT3,train210,211,0,enable_GPT_0_0211,The International Monetary Fund has also approved a loan package to help the country's economy recover from the effects of the global financial crisis.,"[""The International Monetary Fund has also approved a <ARG0>loan</ARG0> package to help the countrys economy <ARG1>recover</ARG1> from the effects of the global financial crisis.""]",1
GPT3,train326,327,0,enable_GPT_0_0327,The Organization of American States has called for an end to the violence in Venezuela and for a peaceful resolution to the crisis.,"[""The Organization of American States has <ARG0>called</ARG0> for an <ARG1>end</ARG1> to the violence in Venezuela and for a peaceful resolution to the crisis.""]",1
cnc,train_10_227,1678,0,cnc_train_10_227_1678_0,"Nine-year-old Lee Sik-chi , daughter of Frontier legislator Lee Cheuk-yan , assumed heavier duties this year than at previous protests she had attended , holding a banner at the head of the rally .",[],0
GPT3,train1252,1253,0,intend_GPT_0_01253,The United States and Canada agreed to a trade deal that would reduce tariffs and increase access to Canadian markets for American companies.,"[""The United States and Canada <ARG0>agreed</ARG0> to a trade deal that would reduce tariffs and <ARG1>increase</ARG1> access to Canadian markets for American companies.""]",1
GPT3,train428,429,0,enable_GPT_0_0429,The European Union has also adopted a resolution to promote the rights of refugees and migrants.,"[""The European Union has also adopted a <ARG0>resolution</ARG0> to <ARG1>promote</ARG1> the rights of refugees and migrants.""]",1
AFPNEWS,train17,18,0,enable_our_data_0_018,"Police are authorised to carry out random spot checks to ensure that quarantine rules are respected, with non-compliance punished with fines of up to 1,500 euros ($1,800).","[""Police are <SIG0>authorise</SIG0>d to carry out random spot <ARG0>checks</ARG0> to ensure that <ARG1>quarantine</ARG1> rules are respected, with non-compliance punished with fines of up to 1,500 euros ($1,800).""]",1
NEWS,train340,341,0,cause_our_data_0_0341,"Choudary has never announced a date for his march and area police said he had not contacted them about it, as march organizers are required to do beforehand.","[""Choudary has never <ARG1>announced</ARG1> a date for his march and area police said he had not contacted them about it, as march organizers are <ARG0>required</ARG0> to do beforehand.""]",1
cnc,train_03_38,210,0,cnc_train_03_38_210_0,"28th March 2012 01:49 AM NEW DELHI : The Lok Sabha on Tuesday lashed out against Team Anna members for the intemperate language they used against Members of Parliament , and strongly condemned them for “ lowering the dignity of the House ” with the remarks they made during Anna Hazare ’ s one-day fast at Jantar Mantar on Sunday .","['28th March 2012 01:49 AM NEW DELHI : <ARG1>The Lok Sabha on Tuesday lashed out against Team Anna members</ARG1> <SIG0>for</SIG0> <ARG0>the intemperate language they used against Members of Parliament</ARG0> , and strongly condemned them for “ lowering the dignity of the House ” with the remarks they made during Anna Hazare ’ s one-day fast at Jantar Mantar on Sunday .', '28th March 2012 01:49 AM NEW DELHI : The Lok Sabha on Tuesday lashed out against Team Anna members for the intemperate language they used against Members of Parliament , and <ARG1>strongly condemned them</ARG1> <SIG0>for</SIG0> <ARG0>“ lowering the dignity of the House ”</ARG0> with the remarks they made during Anna Hazare ’ s one-day fast at Jantar Mantar on Sunday .', '28th March 2012 01:49 AM NEW DELHI : The Lok Sabha on Tuesday lashed out against Team Anna members for the intemperate language they used against Members of Parliament , and strongly condemned them for <ARG1>“ lowering the dignity of the House ”</ARG1> <SIG0>with</SIG0> <ARG0>the remarks they made during Anna Hazare ’ s one-day fast at Jantar Mantar on Sunday</ARG0> .']",3
cnc,train_08_102,1647,0,cnc_train_08_102_1647_0,"TAMIL NADU TNGEA members stage demonstration April 29 , 2010 00:00 IST Staff Reporter Tirupur : The Tamil Nadu Government Employees Association ( TNGEA ) members staged a demonstration in front of the Collectorate on Tuesday evening asking the government to scrap the contributory pension scheme , among other demands .","['TAMIL NADU TNGEA members stage demonstration April 29 , 2010 00:00 IST Staff Reporter Tirupur : <ARG1>The Tamil Nadu Government Employees Association ( TNGEA ) members staged a demonstration in front of the Collectorate on Tuesday evening</ARG1> <ARG0><SIG0>asking</SIG0> the government to scrap the contributory pension scheme , among other demands</ARG0> .']",1
cnc,train_04_36,287,0,cnc_train_04_36_287_0,"The dead , identified as Umesh Mali , head of a naxal outfit ' Sastra People 's Morcha ' ( SPM ) , Umesh Singh Bhokta , a local leader of Lokjanshakti Party and Ranjit Rajjak , were watching a cultural programme near Rajpur Middle School around 2 am , when a group of armed Maoists fired on them , District Superintendent of Police Deo Bihari Sharma said here .",[],0
cnc,train_03_215,1705,0,cnc_train_03_215_1705_0,"This is what we need. ” Jason Leung a 16-year-old protestor , was marching with a poster carrying a rather different message .",[],0
cnc,train_08_76,2969,0,cnc_train_08_76_2969_0,"Organisers said almost 300,000 protesters and residents on Saturday afternoon defied a police ban to descend on the town in Hong Kong ’ s western New Territories .","['Organisers said <ARG1>almost 300,000 protesters and residents on Saturday afternoon defied a police ban</ARG1> <ARG0><SIG0>to</SIG0> descend on the town in Hong Kong ’ s western New Territories</ARG0> .']",1
cnc,train_02_110,1822,0,cnc_train_02_110_1822_0,Four students were injured when police fired rubber bullets during a protest on the campus of the University of the North West in Mafikeng on Monday .,['<ARG1>Four students were injured</ARG1> when <ARG0>police fired rubber bullets during a protest on the campus of the University of the North West in Mafikeng on Monday</ARG0> .'],1
cnc,train_07_245,2229,0,cnc_train_07_245_2229_0,"They also wielded placards reading : `` Angie does n't know anything '' , and `` Away with declaring education an essential service '' .",[],0
cnc,train_10_158,551,0,cnc_train_10_158_551_0,`` We did not know about the disruptions outside .,[],0
cnc,train_06_214,150,0,cnc_train_06_214_150_0,`` We would like to express shock and disgust at the latest killing and we would also like to send our condolences to members of their families . '',[],0
cnc,train_02_155,2144,0,cnc_train_02_155_2144_0,"Dissatisfied with the package , workers staged an all-nigh sit-in .","['<ARG0>Dissatisfied with the package</ARG0> , <ARG1>workers staged an all-nigh sit-in</ARG1> .']",1
NEWS,train36,37,0,intend_our_data_0_037,Hudson's Bay Co. announced terms of a previously proposed rights issue that is expected to raise about 396 million Canadian dollars (US$337 million) net of expenses.,"[""Hudsons Bay Co. <ARG1>announced</ARG1> terms of a previously proposed rights issue that is expected to <ARG0>raise</ARG0> about 396 million Canadian dollars (US$337 million) net of expenses.""]",1
cnc,train_05_127,2344,0,cnc_train_05_127_2344_0,Violence erupted on Tuesday when the Democratic Alliance showed support for the subsidy by marching to Cosatu 's headquarters in Johannesburg .,"[""<ARG1>Violence erupted on Tuesday</ARG1> when the Democratic Alliance showed support for the subsidy by <ARG0>marching to Cosatu 's headquarters in Johannesburg</ARG0> ."", ""Violence erupted on Tuesday when <ARG1>the Democratic Alliance showed support</ARG1> <SIG0>for</SIG0> <ARG0>the subsidy</ARG0> by marching to Cosatu 's headquarters in Johannesburg ."", ""Violence erupted on Tuesday when <ARG0>the Democratic Alliance showed support</ARG0> for the subsidy <SIG0>by</SIG0> <ARG1>marching to Cosatu 's headquarters in Johannesburg</ARG1> .""]",3
GPT3,train1015,1016,0,intend_GPT_0_01016,"The government is introducing a new law to protect the rights of indigenous peoples, in an effort to promote cultural diversity and respect for traditional ways of life.","[""The government is <ARG0>introducing</ARG0> a new law to protect the rights of indigenous peoples, in an effort to <ARG1>promote</ARG1> cultural diversity and respect for traditional ways of life.""]",1
cnc,train_04_39,1251,0,cnc_train_04_39_1251_0,"The 1966 riots , which were prompted by a 50 per cent increase in cross-harbour ferry fares , took place against the backdrop of a bad economy and widening gap between the government and the people .","['<ARG1>The 1966 riots</ARG1> , which were <SIG0>prompted by</SIG0> <ARG0>a 50 per cent increase in cross-harbour ferry fares</ARG0> , took place against the backdrop of a bad economy and widening gap between the government and the people .']",1
GPT3,train939,940,0,prevent_GPT_0_0940,The United Nations has imposed an arms embargo on Afghanistan in an effort to prevent the spread of extremism.,"[""The United Nations has imposed an <ARG0>Arms embargo</ARG0> on Afghanistan in an effort to prevent the <ARG1>Spread of extremism</ARG1>.""]",1
GPT3,train1369,1370,0,intend_GPT_0_01370,The government is introducing a new law to protect the rights of workers and ensure fair wages.,"[""The government is <ARG0>introducing</ARG0> a new law to <ARG1>protect</ARG1> the rights of workers and ensure fair wages.""]",1
cnc,train_09_B_83,778,0,cnc_train_09_B_83_778_0,The activists of Jaya Karnataka Sanghatane and Manava Hakkugala Horatagarara Parishat also staged separate protests at the Deputy Commissioner ’ s office demanding the State government hand over the probe to the Central Bureau of Investigation .,['<ARG1>The activists of Jaya Karnataka Sanghatane and Manava Hakkugala Horatagarara Parishat also staged separate protests at the Deputy Commissioner ’ s office</ARG1> <ARG0><SIG0>demanding</SIG0> the State government hand over the probe to the Central Bureau of Investigation</ARG0> .'],1
cnc,train_02_211,2872,0,cnc_train_02_211_2872_0,"The Naxalites , of course , have a counter-theory for these exchanges :",[],0
cnc,train_01_252,489,0,cnc_train_01_252_489_0,"While earlier it was the turn of Telangana Rashtra Samithi ( TRS ) to participate in protests in support to farmers , on Monday it was the Telugu Desam .","['While earlier it was the turn of <ARG1>Telangana Rashtra Samithi ( TRS ) to participate in protests</ARG1> <ARG0><SIG0>in support to</SIG0> farmers</ARG0> , on Monday it was the Telugu Desam .']",1
cnc,train_06_181,737,0,cnc_train_06_181_737_0,Almost all the organisations associated with doctors and PG students have expressed their solidarity with the ongoing hunger strike .,[],0
GPT3,train1318,1319,0,intend_GPT_0_01319,"The government is introducing a new law to reduce air pollution, in an effort to improve public health.","[""The government is <ARG0>introducing</ARG0> a new law to reduce air pollution, in an effort to <ARG1>improve</ARG1> public health.""]",1
cnc,train_01_128,1654,0,cnc_train_01_128_1654_0,"By visiting the families of the Patna blast victims , NaMo is drilling home the point that NiKu is least bothered about the personal tragedies of his people .",[],0
cnc,train_06_216,1376,0,cnc_train_06_216_1376_0,Two men have been charged for their murders .,['<ARG1>Two men have been charged</ARG1> <SIG0>for</SIG0> <ARG0>their murders</ARG0> .'],1
cnc,train_09_A_153,2178,0,cnc_train_09_A_153_2178_0,"With PLGA week coinciding with the two-day bandh call from December 4 , protesting the killing of Kishenji , the villagers apprehend",[],0
GPT3,train1368,1369,0,intend_GPT_0_01369,The government introduced a new law to protect the rights of people with disabilities in an effort to ensure access to services and resources.,"[""The government introduced a new law to <ARG0>protect</ARG0> the rights of people with disabilities in an effort to <ARG1>ensure</ARG1> access to services and resources.""]",1
cnc,train_05_303,1842,0,cnc_train_05_303_1842_0,"In all , about 150 activists proceeding towards Hyderabad were detained by police on Thursday morning .",[],0
cnc,train_09_B_10,2796,0,cnc_train_09_B_10_2796_0,The incident sent shock waves among devotees and archakas who were witness to the attack .,['<ARG1>The incident sent shock waves among devotees and archakas</ARG1> <ARG0>who were witness to the attack</ARG0> .'],1
cnc,train_10_301,3137,0,cnc_train_10_301_3137_0,"Singh had recently blamed Advani for coming to Gujarat Chief Minister Narendra Modi ’ s rescue and ensured that he was not sacked , in the wake of the riots .","['<ARG1>Singh had recently blamed Advani</ARG1> <SIG0>for</SIG0> <ARG0>coming to Gujarat Chief Minister Narendra Modi ’ s rescue</ARG0> and ensured that he was not sacked , in the wake of the riots .']",1
cnc,train_03_124,1996,0,cnc_train_03_124_1996_0,"At Balagangamanahalli panchayat in Dharmapuri , residents of Eechampatti village laid siege to the Nallampalli BDO ’ s office in protest against non supply of water .","['<ARG1>At Balagangamanahalli panchayat in Dharmapuri , residents of Eechampatti village laid siege to the Nallampalli BDO ’ s office</ARG1> <ARG0><SIG0>in protest</SIG0> against non supply of water</ARG0> .']",1
GPT3,train743,744,0,prevent_GPT_0_0744,The government has implemented a series of measures to prevent the spread of infectious diseases.,"[""The government has implemented a series of <ARG0>Measures</ARG0> to prevent the <ARG1>Spread</ARG1> of infectious diseases.""]",1
cnc,train_05_278,1001,0,cnc_train_05_278_1001_0,It was bound to be rejected .,[],0
GPT3,train1218,1219,0,intend_GPT_0_01219,"The government is introducing a new law to protect the rights of consumers, in an effort to ensure fair prices and quality products.","[""The government is <ARG0>Introducing</ARG0> a new law to protect the rights of consumers, in an effort to <ARG1>ensure</ARG1> fair prices and quality products.""]",1
NEWS,train91,92,0,cause_our_data_0_092,"But some analysts questioned how much of an impact the retirement package will have, because few jobs will end up being eliminated. ","[""But some analysts <ARG1>questioned</ARG1> how much of an impact the retirement package will have, because few jobs will end up being <ARG0>eliminated</ARG0>.""]",1
GPT3,train809,810,0,prevent_GPT_0_0810,The United Nations has imposed a trade embargo on certain countries in an effort to prevent the sale of weapons to terrorist groups.,"[""The United Nations has imposed a <ARG0>Trade embargo</ARG0> on certain countries in an effort to prevent the <ARG1>Sale</ARG1> of weapons to terrorist groups.""]",1
NEWS,train4,5,0,0_our_data_0_05,"According to department policy, prosecutors must make a strong showing that lawyers' fees came from assets tainted by illegal profits before any attempts at seizure are made.    ",[],0
GPT3,train541,542,0,prevent_GPT_0_0542,The United Nations has imposed an embargo on certain countries in an effort to prevent the spread of organized crime.,"[""The United Nations has imposed an <ARG0>Embargo</ARG0> on certain countries in an effort to prevent the spread of organized <ARG1>Crime</ARG1>.""]",1
GPT3,train571,572,0,prevent_GPT_0_0572,The United States has imposed economic sanctions on Iran in an effort to prevent the government from developing nuclear weapons.,"[""The United States has imposed economic <ARG0>sanctions</ARG0> on Iran in an effort to prevent the government from <ARG1>developing</ARG1> nuclear weapons.""]",1
cnc,train_05_66,1313,0,cnc_train_05_66_1313_0,Local TV footage showed police officers armed with non-lethal weaponry in other parts of the government complex as the protesters broke in .,[],0
NEWS,train71,72,0,cause_our_data_0_072,"Some analysts have said Courtaulds' moves could boost the company's value by 5% to 10%, because the two entities separately will carry a higher price earnings multiple than they did combined. ","[""Some analysts have said Courtaulds moves could <ARG1>boost</ARG1> the companys value by 5% to 10%, because the two entities separately will <ARG0>carry</ARG0> a higher price earnings multiple than they did combined.""]",1
cnc,train_02_251,3291,0,cnc_train_02_251_3291_0,According to the report the group threatened to `` necklace '' the men during the protest on Wednesday .,[],0
AFPNEWS,train116,117,0,prevent_our_data_0_0117,"The leopards escaped on April 19 -- with careless cage-cleaners blamed for letting them out -- but the Hangzhou Safari Park hid the breakout for nearly three weeks to avoid bad publicity, police in the city have said.","[""The leopards escaped on April 19 -- with careless cage-cleaners blamed for letting them out -- but the Hangzhou Safari Park hid the <ARG0>breakout</ARG0> for nearly three weeks to avoid bad <ARG1>publicity</ARG1>, police in the city have said.""]",1
cnc,train_08_232,410,0,cnc_train_08_232_410_0,"It was the night of 28 September 2014 and , as the umbrella movement protests erupted on the streets of Hong Kong , the young filmmaker decided it was his mission to make a visual record of the historic political convulsion .",[],0
GPT3,train1551,1552,0,intend_GPT_0_01552,",The government passed a law to increase funding for public transportation, in an effort to reduce traffic congestion.","["",The government <ARG0>passed</ARG0> a law to increase funding for public transportation, in an effort to <ARG1>reduce</ARG1> traffic congestion.""]",1
cnc,train_05_181,2305,0,cnc_train_05_181_2305_0,Traffic was held up for an hour following rasta roko by students who were literally dragged away by police and SRP personnel and whisked away to Azad Maidan police station in police vans .,"['<ARG1>Traffic was held up for an hour</ARG1> <SIG0>following</SIG0> <ARG0>rasta roko by students</ARG0> who were literally dragged away by police and SRP personnel and whisked away to Azad Maidan police station in police vans .', '<ARG0>Traffic was held up for an hour following rasta roko by students</ARG0> <ARG1>who were literally dragged away by police and SRP personnel and whisked away to Azad Maidan police station in police vans</ARG1> .']",2
cnc,train_02_190,1982,0,cnc_train_02_190_1982_0,"' ' Two blasts were carried out by Maoists , near the front and back portion of the jail last night , ' ' said Narayanpur police sources .",[],0
GPT3,train1190,1191,0,intend_GPT_0_01191,"The government has implemented a new policy to provide tax credits to businesses that hire new employees, in an effort to reduce unemployment.","[""The government has <ARG0>implemented</ARG0> a new policy to provide tax credits to businesses that hire new employees, in an effort to <ARG1>reduce</ARG1> unemployment.""]",1
cnc,train_02_144,3237,0,cnc_train_02_144_3237_0,"At an April 30 election rally in Khalilabad in Sant Kabir Nagar district of Uttar Pradesh , Azmi said : "" If any Muslim opposes the Samajwadi Party , have a DNA test done , he could be an RSS man .",[],0
AFPNEWS,train83,84,0,enable_our_data_0_084,"""The Mohammed Bin Rashid Space Centre has always sought to provide innovative solutions that benefit the scientific community.","[""The Mohammed Bin Rashid Space Centre has always <ARG0>sought</ARG0> to provide innovative solutions that <SIG0>benefit</SIG0> the scientific <ARG1>community</ARG1>.""]",1
cnc,train_07_280,247,0,cnc_train_07_280_247_0,"The capital had been witnessing many protesters making it to the top of trees and other vantage high-rises as an order of the day and threatening to jump down if their demand is not met , but a record was set on Tuesday by one by performing his feat inside the Assembly complex !","['The capital had been witnessing <ARG1>many protesters making it to the top of trees and other vantage high-rises as an order of the day and threatening to jump down</ARG1> <SIG0>if</SIG0> <ARG0>their demand is not met</ARG0> , but a record was set on Tuesday by one by performing his feat inside the Assembly complex !', 'The capital had been witnessing many protesters making it to the top of trees and other vantage high-rises as an order of the day and threatening to jump down if their demand is not met , but a <ARG1>record was set on Tuesday by one</ARG1> <SIG0>by</SIG0> <ARG0>performing his feat inside the Assembly complex</ARG0> !']",2
NEWS,train315,316,0,cause_our_data_0_0316,"The debate over how to alleviate those shortages has intensified in recent years, pitching advocates of privatization programs against those who say water is a public good and that its collection and distribution should remain in the public sector.","[""The debate over how to alleviate those shortages has <ARG0>intensified</ARG0> in recent years, <ARG1>pitching</ARG1> advocates of privatization programs against those who say water is a public good and that its collection and distribution should remain in the public sector.""]",1
