corpus,doc_id,sent_id,eg_id,index,text,causal_text_w_pairs,num_rs
GPT3,train11,012,0,enable_GPT_0_012,The company has also announced that it will be investing in new training programs to ensure that its employees are up to date with the latest industry trends.,"[""The company has also announced that it will be investing in new <ARG0>training</ARG0> programs to <ARG1>ensure</ARG1> that its employees are up to date with the latest industry trends.""]",1
GPT3,train12,013,0,enable_GPT_0_013,The U.S. Senate yesterday approved a bill that would impose a three-year moratorium on the importation of certain products from countries that have not signed the Nuclear Non-Proliferation Treaty.,"[""The U.S. Senate yesterday <ARG0>approved</ARG0> a bill that would impose a three-year <ARG1>moratorium</ARG1> on the importation of certain products from countries that have not signed the Nuclear Non-Proliferation Treaty.""]",1
GPT3,train13,014,0,enable_GPT_0_014,"The United Nations Security Council yesterday unanimously approved a resolution that would impose a total trade embargo on Iraq, allowing the U.S. and other nations to immediately begin stopping ships carrying Iraqi goods.","[""The United Nations Security Council yesterday unanimously approved a resolution that would impose a total trade <ARG0>embargo</ARG0> on Iraq, allowing the U.S. and other nations to immediately begin <ARG1>stopping</ARG1> ships carrying Iraqi goods.""]",1
GPT3,train14,015,0,enable_GPT_0_015,The Canadian government has announced new regulations to ensure that foreign investors are subject to the same rules as domestic investors when it comes to investing in the country's stock markets.,"[""The Canadian government has announced new <ARG0>regulations</ARG0> to <ARG1>ensure</ARG1> that foreign investors are subject to the same rules as domestic investors when it comes to investing in the countrys stock markets.""]",1
GPT3,train15,016,0,enable_GPT_0_016,The Canadian government has announced a new tax credit for small businesses to help them offset the costs of hiring new employees.,"[""The Canadian government has announced a new <ARG0>tax</ARG0> credit for small businesses to help them <ARG1>offset</ARG1> the costs of hiring new employees.""]",1
GPT3,train16,017,0,enable_GPT_0_017,The Canadian government has announced a new program to help low-income families access affordable housing.,"[""The Canadian government has announced a new <ARG0>program</ARG0> to help low-income families <ARG1>access</ARG1> affordable housing.""]",1
GPT3,train17,018,0,enable_GPT_0_018,The Canadian government has announced a new initiative to help Indigenous communities access clean drinking water.,"[""The Canadian government has announced a new <ARG0>initiative</ARG0> to help Indigenous communities <ARG1>access</ARG1> clean drinking water.""]",1
GPT3,train18,019,0,enable_GPT_0_019,The Canadian government has announced a new plan to reduce greenhouse gas emissions and combat climate change.,"[""The Canadian government has announced a new <ARG0>plan</ARG0> to <ARG1>reduce</ARG1> greenhouse gas emissions and combat climate change.""]",1
GPT3,train19,020,0,enable_GPT_0_020,The Canadian government has announced a new policy to ensure that all Canadians have access to high-quality health care.,"[""The Canadian government has announced a new <ARG0>policy</ARG0> to ensure that all Canadians have <ARG1>access</ARG1> to high-quality health care.""]",1
GPT3,train20,021,0,enable_GPT_0_021,The Canadian government has announced a new program to help young people gain access to post-secondary education.,"[""The Canadian government has announced a new <ARG0>program</ARG0> to help young people gain <ARG1>access</ARG1> to post-secondary education.""]",1
GPT3,train21,022,0,enable_GPT_0_022,The government has also announced plans to invest in renewable energy sources to reduce the country's reliance on fossil fuels.,"[""The government has also announced plans to <ARG0>invest</ARG0> in renewable energy sources to <ARG1>reduce</ARG1> the countrys reliance on fossil fuels.""]",1
GPT3,train22,023,0,enable_GPT_0_023,The government has also announced plans to invest in education and training programs to ensure that the country's workforce is equipped with the skills needed to compete in the global economy.,"[""The government has also announced plans to <ARG0>invest</ARG0> in education and training programs to ensure that the countrys workforce is equipped with the skills needed to <ARG1>compete</ARG1> in the global economy.""]",1
GPT3,train23,024,0,enable_GPT_0_024,"The initiative will provide financial assistance to low-income families and individuals, as well as access to education and job training programs.","[""The <ARG0>initiative</ARG0> will provide financial <ARG1>assistance</ARG1> to low-income families and individuals, as well as access to education and job training programs.""]",1
GPT3,train24,025,0,enable_GPT_0_025,The government has also announced that it will be investing in infrastructure projects to improve transportation and communication networks.,"[""The government has also announced that it will be <ARG0>investing</ARG0> in infrastructure projects to <ARG1>improve</ARG1> transportation and communication networks.""]",1
GPT3,train25,026,0,enable_GPT_0_026,The government has also announced that it will be investing in renewable energy sources to reduce the country's reliance on fossil fuels.,"[""The government has also announced that it will be <ARG0>investing</ARG0> in renewable energy sources to <ARG1>reduce</ARG1> the countrys reliance on fossil fuels.""]",1
GPT3,train26,027,0,enable_GPT_0_027,The government has also announced that it will be investing in research and development to create new technologies and products.,"[""The government has also announced that it will be <ARG0>investing</ARG0> in research and development to <ARG1>create</ARG1> new technologies and products.""]",1
GPT3,train27,028,0,enable_GPT_0_028,The government has also announced that it will be investing in new programs to promote economic growth and job creation.,"[""The government has also announced that it will be <ARG0>investing</ARG0> in new programs to <ARG1>promote</ARG1> economic growth and job creation.""]",1
GPT3,train28,029,0,enable_GPT_0_029,The government has also announced plans to introduce a new tax on luxury goods to help fund public services.,"[""The government has also announced <ARG0>plans</ARG0> to introduce a new tax on luxury goods to help <ARG1>fund</ARG1> public services.""]",1
GPT3,train29,030,0,enable_GPT_0_030,"The United Nations Security Council yesterday unanimously approved a resolution that would impose a total trade embargo on Iraq, allowing the U.S. and other nations to immediately begin stopping ships carrying Iraqi goods.","[""The United Nations Security Council yesterday unanimously approved a resolution that would impose a total trade <ARG0>embargo</ARG0> on Iraq, allowing the U.S. and other nations to immediately begin <ARG1>stopping</ARG1> ships carrying Iraqi goods.""]",1
GPT3,train30,031,0,enable_GPT_0_031,The company has also announced that it will be investing in new infrastructure projects to improve the quality of life in the local community.,"[""The company has also announced that it will be <ARG0>investing</ARG0> in new infrastructure projects to <ARG1>improve</ARG1> the quality of life in the local community.""]",1
GPT3,train31,032,0,enable_GPT_0_032,The company has also announced that it will be investing in new environmental initiatives to reduce its carbon footprint.,"[""The company has also announced that it will be <ARG0>investing</ARG0> in new environmental initiatives to <ARG1>reduce</ARG1> its carbon footprint.""]",1
GPT3,train32,033,0,enable_GPT_0_033,The company has also announced that it will be investing in new educational programs to help its employees develop their skills and knowledge.,"[""The company has also announced that it will be <ARG0>investing</ARG0> in new educational programs to help its employees <ARG1>develop</ARG1> their skills and knowledge.""]",1
GPT3,train33,034,0,enable_GPT_0_034,The company has also announced that it will be investing in new social programs to support the local community.,"[""The company has also announced that it will be <ARG0>investing</ARG0> in new social programs to <ARG1>support</ARG1> the local community.""]",1
GPT3,train34,035,0,enable_GPT_0_035,The government has also announced that it will be investing in new renewable energy sources to reduce its reliance on fossil fuels.,"[""The government has also announced that it will be <ARG0>investing</ARG0> in new renewable energy sources to <ARG1>reduce</ARG1> its reliance on fossil fuels.""]",1
GPT3,train35,036,0,enable_GPT_0_036,The government has also announced that it will be investing in new public transportation systems to reduce traffic congestion.,"[""The government has also announced that it will be <ARG0>investing</ARG0> in new public transportation systems to <ARG1>reduce</ARG1> traffic congestion.""]",1
GPT3,train36,037,0,enable_GPT_0_037,The government has also announced that it will be investing in new healthcare initiatives to improve access to quality healthcare.,"[""The government has also announced that it will be <ARG0>investing</ARG0> in new healthcare initiatives to <ARG1>improve access</ARG1> to quality healthcare.""]",1
GPT3,train38,039,0,enable_GPT_0_039,"The U.S. government yesterday announced that it will impose a total trade embargo on Iraq, allowing the U.S. and other nations to immediately begin stopping ships carrying Iraqi goods.","[""The U.S. government yesterday announced that it will impose a total trade <ARG0>embargo</ARG0> on Iraq, allowing the U.S. and other nations to immediately begin <ARG1>stopping</ARG1> ships carrying Iraqi goods.""]",1
GPT3,train39,040,0,enable_GPT_0_040,"The European Union yesterday announced that it will impose a total trade embargo on Iraq, allowing the U.S. and other nations to immediately begin stopping ships carrying Iraqi goods.","[""The European Union yesterday announced that it will impose a total trade <ARG0>embargo</ARG0> on Iraq, allowing the U.S. and other nations to immediately begin <ARG1>stopping</ARG1> ships carrying Iraqi goods.""]",1
GPT3,train40,041,0,enable_GPT_0_041,The European Union has passed a new law to reduce carbon emissions by 40% by,"[""The European Union has passed a new <ARG0>law</ARG0> to <ARG1>reduce</ARG1> carbon emissions by 40% by""]",1
GPT3,train41,042,0,enable_GPT_0_042,The government has also announced plans to invest in social welfare programs to ensure that all citizens have access to basic services and support.,"[""The government has also announced plans to <ARG0>invest</ARG0> in social welfare programs to ensure that all citizens have <ARG1>access</ARG1> to basic services and support.""]",1
GPT3,train42,043,0,enable_GPT_0_043,The government has also announced plans to invest in environmental protection initiatives to reduce pollution and protect natural resources.,"[""The government has also announced plans to <ARG0>invest</ARG0> in environmental protection initiatives to <ARG1>reduce pollution</ARG1> and protect natural resources.""]",1
GPT3,train43,044,0,enable_GPT_0_044,The government has also announced plans to invest in public health initiatives to improve the health and wellbeing of citizens.,"[""The government has also announced plans to <ARG0>invest</ARG0> in public health initiatives to <ARG1>improve the health</ARG1> and wellbeing of citizens.""]",1
GPT3,train44,045,0,enable_GPT_0_045,The government has also announced plans to invest in cultural and heritage projects to preserve the country's history and promote its cultural identity.,"[""The government has also announced plans to <ARG0>invest</ARG0> in cultural and heritage projects to <ARG1>preserve</ARG1> the countrys history and promote its cultural identity.""]",1
GPT3,train45,046,0,enable_GPT_0_046,The United Nations has declared a new resolution to end the conflict in the Middle East.,"[""The United Nations has declared a new <ARG0>resolution</ARG0> to <ARG1>end</ARG1> the conflict in the Middle East.""]",1
GPT3,train46,047,0,enable_GPT_0_047,The European Union has passed a new law to reduce carbon emissions and combat climate change.,"[""The European Union has passed a new <ARG0>law</ARG0> to <ARG1>reduce</ARG1> carbon emissions and combat climate change.""]",1
GPT3,train47,048,0,enable_GPT_0_048,The United States Congress has passed a new bill to provide healthcare to all citizens.,"[""The United States Congress has passed a new <ARG0>bill</ARG0> to <ARG1>provide</ARG1> healthcare to all citizens.""]",1
GPT3,train48,049,0,enable_GPT_0_049,The United Nations has passed a resolution calling for an end to the conflict in Syria.,"[""The United Nations has passed a <ARG0>resolution</ARG0> calling for an <ARG1>end</ARG1> to the conflict in Syria.""]",1
GPT3,train49,050,0,enable_GPT_0_050,The United Nations has also passed a resolution condemning the use of chemical weapons in Syria.,"[""The United Nations has also passed a <ARG0>resolution</ARG0> <ARG1>condemning</ARG1> the use of chemical weapons in Syria.""]",1
GPT3,train50,051,0,enable_GPT_0_051,The United States has imposed new tariffs on Chinese imports in an effort to reduce the trade deficit.,"[""The United States has imposed new <ARG0>tariffs</ARG0> on Chinese imports in an effort to <ARG1>reduce</ARG1> the trade deficit.""]",1
GPT3,train51,052,0,enable_GPT_0_052,The European Union has agreed to a new climate change agreement that will reduce greenhouse gas emissions.,"[""The European Union has agreed to a new climate change <ARG0>agreement</ARG0> that will <ARG1>reduce</ARG1> greenhouse gas emissions.""]",1
GPT3,train52,053,0,enable_GPT_0_053,The United Nations has passed a resolution calling for an end to the use of landmines in conflict zones.,"[""The United Nations has passed a <ARG0>resolution</ARG0> calling for an <ARG1>end</ARG1> to the use of landmines in conflict zones.""]",1
GPT3,train53,054,0,enable_GPT_0_054,"The European Commission has also proposed that the European Union should impose a ban on the import of products from Iraq, in order to enforce the UN embargo.","[""The European Commission has also proposed that the European Union should impose a <ARG0>ban</ARG0> on the import of products from Iraq, in order to <ARG1>enforce </ARG1>the UN embargo.""]",1
GPT3,train54,055,0,enable_GPT_0_055,The United States Senate has passed a resolution calling for the immediate lifting of the economic sanctions imposed on Cuba by the United States.,"[""The United States Senate has passed a <ARG0>resolution</ARG0> calling for the immediate <ARG1>lifting</ARG1> of the economic sanctions imposed on Cuba by the United States.""]",1
GPT3,train55,056,0,enable_GPT_0_056,The company said the proceeds of the offering will be used to reduce its debt and to fund its expansion plans.,"[""The company said the <ARG0>proceeds</ARG0> of the offering will be used to <ARG1>reduce</ARG1> its debt and to fund its expansion plans.""]",1
GPT3,train56,057,0,enable_GPT_0_057,"The United Nations Security Council yesterday unanimously approved a resolution that would impose a total trade embargo on North Korea, allowing the U.S. and other nations to immediately begin stopping ships carrying North Korean goods.","[""The United Nations Security Council yesterday unanimously <ARG0>approved </ARG0>a resolution that would <ARG1>impose</ARG1> a total trade embargo on North Korea, allowing the U.S. and other nations to immediately begin stopping ships carrying North Korean goods.""]",1
GPT3,train57,058,0,enable_GPT_0_058,The U.S. Senate yesterday approved a bill that would impose a three-year moratorium on the importation of certain products from countries that have not signed the Nuclear Non-Proliferation Treaty.,"[""The U.S. Senate yesterday <ARG0>approved a bill</ARG0> that would <ARG1>impose</ARG1> a three-year moratorium on the importation of certain products from countries that have not signed the Nuclear Non-Proliferation Treaty.""]",1
GPT3,train58,059,0,enable_GPT_0_059,But even continued military success carries political and diplomatic risks for President Bush and the U.S.,"[""But even continued military <ARG0>success</ARG0> carries political and diplomatic <ARG1>risks</ARG1> for President Bush and the U.S.""]",1
GPT3,train59,060,0,enable_GPT_0_060,The allied rejection of the last-minute Soviet-led diplomatic effort to avoid the ground war enabled Mr. Bush to seize the initiative from an Iraq seemingly bent on dictating peace terms.,"[""The allied <ARG0>rejection</ARG0> of the last-minute Soviet-led diplomatic effort to avoid the ground war enabled Mr. Bush to <ARG1>seize</ARG1> the initiative from an Iraq seemingly bent on dictating peace terms.""]",1
GPT3,train60,061,0,enable_GPT_0_061,The government has also announced that it will be introducing new legislation to protect the environment and promote sustainable development.,"[""The government has also announced that it will be introducing new <ARG0>legislation</ARG0> to <ARG1>protect</ARG1> the environment and promote sustainable development.""]",1
GPT3,train61,062,0,enable_GPT_0_062,The government has also announced that it will be introducing new initiatives to promote renewable energy sources and reduce dependence on fossil fuels.,"[""The government has also announced that it will be introducing new <ARG0>initiatives</ARG0> to <ARG1>promote</ARG1> renewable energy sources and reduce dependence on fossil fuels.""]",1
GPT3,train62,063,0,enable_GPT_0_063,The government has also announced that it will be introducing new subsidies to support research and development in the field of clean energy.,"[""The government has also announced that it will be introducing new <ARG0>subsidies</ARG0> to <ARG1>support</ARG1> research and development in the field of clean energy.""]",1
GPT3,train63,064,0,enable_GPT_0_064,Prime Minister Margaret Thatcher might be receptive to any request by Jaguar Chairman Sir John Egan for the restriction's early removal to let GM amass more than 15% or mount a hostile takeover bid against Ford.,"[""Prime Minister Margaret Thatcher might be receptive to any <ARG0>request</ARG0> by Jaguar Chairman Sir John Egan for the restrictions early removal to let GM <ARG1>amass</ARG1> more than 15% or mount a hostile takeover bid against Ford.""]",1
GPT3,train64,065,0,enable_GPT_0_065,"Prime Minister Margaret Thatcher might be receptive to any request by Jaguar Chairman Sir John Egan for the restriction's early removal to let GM amass more than 15% or mount a hostile takeover bid against Ford, while also providing financial incentives to Jaguar shareholders.","[""Prime Minister Margaret Thatcher might be <ARG0>receptive</ARG0> to any request by Jaguar Chairman Sir John Egan for the restrictions early removal to let GM amass more than 15% or mount a hostile <ARG1>takeover</ARG1> bid against Ford, while also providing financial incentives to Jaguar shareholders.""]",1
GPT3,train65,066,0,enable_GPT_0_066,The government has also announced plans to invest in research and development initiatives to promote innovation and technological advancement.,"[""The government has also announced plans to <ARG0>invest</ARG0> in research and development initiatives to promote <ARG1>innovation</ARG1> and technological advancement.""]",1
GPT3,train66,067,0,enable_GPT_0_067,The government has also announced plans to invest in economic development programs to create jobs and stimulate economic growth.,"[""The government has also announced plans to <ARG0>invest</ARG0> in economic development programs to <ARG1>create jobs and stimulate economic growth</ARG1>.""]",1
GPT3,train67,068,0,enable_GPT_0_068,"Prime Minister Margaret Thatcher might, however, be receptive to any request by Jaguar Chairman Sir John Egan for the restriction's early removal to let GM amass more than 15% or mount a friendly suitor bid against Ford.","[""Prime Minister Margaret Thatcher might, however, be receptive to any <ARG0>request</ARG0> by Jaguar Chairman Sir John Egan for the restrictions early removal to let GM amass more than 15% or <ARG1>mount</ARG1> a friendly suitor bid against Ford.""]",1
GPT3,train68,069,0,enable_GPT_0_069,The European Union has passed a new law that requires all member states to reduce their carbon emissions by 30% by,"[""The European Union has passed a new <ARG0>law</ARG0> that requires all member states to <ARG1>reduce</ARG1> their carbon emissions by 30% by""]",1
GPT3,train69,070,0,enable_GPT_0_070,"Prime Minister Margaret Thatcher might have been willing to consider any request from Jaguar Chairman Sir John Egan to lift the restrictions early, allowing General Motors to acquire more than 15% or launch a friendly takeover bid against Ford.","[""Prime Minister Margaret Thatcher might have been willing to consider any <ARG0>request</ARG0> from Jaguar Chairman Sir John Egan to <ARG1>lift</ARG1> the restrictions early, allowing General Motors to acquire more than 15% or launch a friendly takeover bid against Ford.""]",1
GPT3,train70,071,0,enable_GPT_0_071,"The White House revealed yesterday that the deposed Kuwaiti government had formally requested the U.S. to enforce the full trade embargo imposed by the United Nations on Iraq, allowing the U.S. and other countries to start blocking ships carrying Iraqi goods immediately.","[""The White House revealed yesterday that the deposed Kuwaiti government had formally <ARG0>requested</ARG0> the U.S. to enforce the full trade embargo imposed by the United Nations on Iraq, allowing the U.S. and other countries to start <ARG1>blocking</ARG1> ships carrying Iraqi goods immediately.""]",1
GPT3,train71,072,0,enable_GPT_0_072,"The European Union yesterday announced a new set of sanctions against Russia, including a ban on the import of certain goods and services from the country.","[""The European Union yesterday announced a new set of <ARG0>sanctions</ARG0> against Russia, including a <ARG1>ban</ARG1> on the import of certain goods and services from the country.""]",1
GPT3,train73,074,0,enable_GPT_0_074,The United Nations has adopted a resolution that calls for an end to the use of child soldiers in armed conflicts around the world.,"[""The United Nations has adopted a <ARG0>resolution</ARG0> that calls for an <ARG1>end</ARG1> to the use of child soldiers in armed conflicts around the world.""]",1
GPT3,train74,075,0,enable_GPT_0_075,The European Union has announced a new initiative to promote economic integration and cooperation between member states.,"[""The European Union has announced a new <ARG0>initiative</ARG0> to promote economic <ARG1>integration</ARG1> and cooperation between member states.""]",1
GPT3,train75,076,0,enable_GPT_0_076,The European Union has agreed to a new trade agreement that will reduce tariffs and other barriers to trade between member countries.,"[""The European Union has agreed to a new trade <ARG0>agreement</ARG0> that will <ARG1>reduce</ARG1> tariffs and other barriers to trade between member countries.""]",1
GPT3,train76,077,0,enable_GPT_0_077,The Canadian government has announced a new policy to increase the number of immigrants allowed into the country each year.,"[""The Canadian government has announced a new <ARG0>policy</ARG0> to <ARG1>increase</ARG1> the number of immigrants allowed into the country each year.""]",1
GPT3,train78,079,0,enable_GPT_0_079,"The African Union has agreed to a new treaty that will promote economic cooperation between member countries., ","[""The African Union has agreed to a new <ARG0>treaty</ARG0> that will promote economic <ARG1>cooperation</ARG1> between member countries.,""]",1
GPT3,train79,080,0,enable_GPT_0_080,The Canadian government has committed to increasing the minimum wage to ensure that all Canadians can earn a living wage.,"[""The Canadian government has <ARG0>committed</ARG0> to increasing the minimum wage to ensure that all Canadians can <ARG1>earn</ARG1> a living wage.""]",1
GPT3,train80,081,0,enable_GPT_0_081,The Canadian government has implemented a new tax credit to help low-income families pay for childcare.,"[""The Canadian government has <ARG0>implemented</ARG0> a new tax credit to <ARG1>help</ARG1> low-income families pay for childcare.""]",1
GPT3,train81,082,0,enable_GPT_0_082,The Canadian government has introduced a new policy to ensure that all Canadians have access to quality healthcare.,"[""The Canadian government has <ARG0>introduced</ARG0> a new policy to ensure that all Canadians have <ARG1>access</ARG1> to quality healthcare.""]",1
GPT3,train82,083,0,enable_GPT_0_083,The Canadian government has implemented a new program to provide free tuition for post-secondary education for low-income students.,"[""The Canadian government has <ARG0>implemented</ARG0> a new program to <ARG1>provide</ARG1> free tuition for post-secondary education for low-income students.""]",1
GPT3,train83,084,0,enable_GPT_0_084,The Canadian government has created a new fund to help Indigenous communities access clean drinking water.,"[""The Canadian government has <ARG0>created</ARG0> a new fund to help Indigenous communities <ARG1>access</ARG1> clean drinking water.""]",1
GPT3,train84,085,0,enable_GPT_0_085,The Canadian government has launched a new initiative to help reduce greenhouse gas emissions and combat climate change.,"[""The Canadian government has <ARG0>launched</ARG0> a new initiative to help <ARG1>reduce</ARG1> greenhouse gas emissions and combat climate change.""]",1
GPT3,train85,086,0,enable_GPT_0_086,The Canadian government has introduced a new policy to ensure that all Canadians have access to quality education.,"[""The Canadian government has <ARG0>introduced</ARG0> a new policy to ensure that all Canadians have <ARG1>access</ARG1> to quality education.""]",1
GPT3,train86,087,0,enable_GPT_0_087,The Canadian government has implemented a new program to provide free legal aid to low-income individuals.,"[""The Canadian government has <ARG0>implemented</ARG0> a new program to <ARG1>provide free legal aid</ARG1> to low-income individuals.""]",1
GPT3,train87,088,0,enable_GPT_0_088,The Canadian government has created a new fund to help small businesses access capital and resources.,"[""The Canadian government has <ARG0>created</ARG0> a new fund to help small businesses <ARG1>access</ARG1> capital and resources.""]",1
GPT3,train88,089,0,enable_GPT_0_089,"The African Union has committed to the implementation of the African Continental Free Trade Area, which will create a single market for goods and services across the continent.","[""The African Union has <ARG0>committed</ARG0> to the implementation of the African Continental Free Trade Area, which will <ARG1>create</ARG1> a single market for goods and services across the continent.""]",1
GPT3,train89,090,0,enable_GPT_0_090,The United Nations Security Council has unanimously adopted a resolution calling for an immediate ceasefire in the conflict between Israel and Palestine.,"[""The United Nations Security Council has unanimously adopted a <ARG0>resolution</ARG0> calling for an immediate <ARG1>ceasefire</ARG1> in the conflict between Israel and Palestine.""]",1
GPT3,train90,091,0,enable_GPT_0_091,The United Nations Security Council has also adopted a resolution calling for the establishment of a monitoring mission to ensure compliance with the ceasefire.,"[""The United Nations Security Council has also adopted a <ARG0>resolution</ARG0> calling for the establishment of a monitoring mission to <ARG1>ensure compliance</ARG1> with the ceasefire.""]",1
GPT3,train91,092,0,enable_GPT_0_092,"The United Nations Security Council has also adopted a resolution calling for the establishment of a monitoring mission to ensure compliance with the ceasefire, and to facilitate the delivery of humanitarian aid to affected areas.","[""The United Nations Security Council has also adopted a <ARG0>resolution</ARG0> calling for the establishment of a monitoring mission to ensure compliance with the ceasefire, and to <ARG1>facilitate</ARG1> the delivery of humanitarian aid to affected areas.""]",1
GPT3,train92,093,0,enable_GPT_0_093,The United Nations has adopted a resolution calling on all countries to take action to reduce global warming and its effects on the environment.,"[""The United Nations has adopted a <ARG0>resolution</ARG0> calling on all countries to take action to <ARG1>reduce</ARG1> global warming and its effects on the environment.""]",1
GPT3,train93,094,0,enable_GPT_0_094,The government has also announced that it will be introducing new regulations to ensure the safety and security of the financial system.,"[""The government has also announced that it will be introducing new <ARG0>regulations</ARG0> to ensure the <ARG1>safety</ARG1> and security of the financial system.""]",1
GPT3,train94,095,0,enable_GPT_0_095,The government has also announced that it will be introducing new tax incentives to encourage businesses to invest in research and development.,"[""The government has also announced that it will be introducing new <ARG0>tax incentives</ARG0> to encourage businesses to <ARG1>invest</ARG1> in research and development.""]",1
GPT3,train95,096,0,enable_GPT_0_096,The government has also announced that it will be introducing new policies to promote innovation and entrepreneurship.,"[""The government has also announced that it will be introducing new <ARG0>policies</ARG0> to <ARG1>promote</ARG1> innovation and entrepreneurship.""]",1
GPT3,train96,097,0,enable_GPT_0_097,The government has also announced that it will be introducing new measures to reduce poverty and inequality.,"[""The government has also announced that it will be introducing new <ARG0>measures</ARG0> to <ARG1>reduce</ARG1> poverty and inequality.""]",1
GPT3,train97,098,0,enable_GPT_0_098,The government has also announced that it will be introducing new programs to support small businesses and entrepreneurs.,"[""The government has also announced that it will be introducing new <ARG0>programs</ARG0> to <ARG1>support</ARG1> small businesses and entrepreneurs.""]",1
GPT3,train98,099,0,enable_GPT_0_099,The United Nations has adopted a new treaty that will require all countries to reduce their emissions of greenhouse gases.,"[""The United Nations has adopted a new <ARG0>treaty</ARG0> that will require all countries to <ARG1>reduce</ARG1> their emissions of greenhouse gases.""]",1
GPT3,train99,0100,0,enable_GPT_0_0100,The United Nations has adopted a resolution calling for an immediate ceasefire in the conflict between Israel and Palestine.,"[""The United Nations has adopted a <ARG0>resolution</ARG0> calling for an immediate <ARG1>ceasefire</ARG1> in the conflict between Israel and Palestine.""]",1
GPT3,train100,0101,0,enable_GPT_0_0101,The United Nations has also adopted a resolution calling for an end to the use of chemical weapons in Syria.,"[""The United Nations has also adopted a <ARG0>resolution</ARG0> calling for an <ARG1>end</ARG1> to the use of chemical weapons in Syria.""]",1
GPT3,train101,0102,0,enable_GPT_0_0102,The United Nations has passed a resolution calling for an end to the use of cluster munitions in conflict zones.,"[""The United Nations has passed a <ARG0>resolution</ARG0> calling for an <ARG1>end</ARG1> to the use of cluster munitions in conflict zones.""]",1
GPT3,train102,0103,0,enable_GPT_0_0103,The United Nations has adopted a new resolution that requires all member states to ensure that their armed forces are compliant with international humanitarian law.,"[""The United Nations has <ARG0>adopted</ARG0> a new resolution that requires all member states to <ARG1>ensure</ARG1> that their armed forces are compliant with international humanitarian law.""]",1
GPT3,train103,0104,0,enable_GPT_0_0104,The United Nations has agreed to a new resolution that requires all member states to ensure that their economic policies are in line with global standards.,"[""The United Nations has <ARG0>agreed</ARG0> to a new resolution that requires all member states to <ARG1>ensure</ARG1> that their economic policies are in line with global standards.""]",1
