corpus,doc_id,sent_id,eg_id,index,text,causal_text_w_pairs,num_rs
GPT3,train1107,1108,0,intend_GPT_0_01108,The government passed a law to protect the rights of immigrants and ensure access to basic services.,"[""The government <ARG0>passed</ARG0> a law to <ARG1>protect</ARG1> the rights of immigrants and ensure access to basic services.""]",1
AFPNEWS,train181,182,0,prevent_our_data_0_0182,"The trio, all involved in management of the cable car, are accused of deliberately deactivating the emergency brake that could have stopped it slamming into the side of the Mottarone mountain when the cable snapped on Sunday afternoon.","[""The trio, all involved in management of the cable car, are accused of deliberately <ARG0>deactivating</ARG0> the emergency brake that could have <SIG0>stop</SIG0>ped it <ARG1>slamming</ARG1> into the side of the Mottarone mountain when the cable snapped on Sunday afternoon.""]",1
GPT3,train114,115,0,enable_GPT_0_0115,The United Nations Security Council has imposed an arms embargo on North Korea in an effort to prevent the proliferation of nuclear weapons.,"[""The United Nations Security Council has imposed an arms <ARG0>embargo</ARG0> on North Korea in an effort to <ARG1>prevent</ARG1> the proliferation of nuclear weapons.""]",1
GPT3,train1144,1145,0,intend_GPT_0_01145,The government passed a law to increase the availability of public parks and green spaces in an effort to reduce urban sprawl.,"[""The government <ARG0>passed</ARG0> a law to increase the availability of public parks and green spaces in an effort to <ARG1>reduce</ARG1> urban sprawl.""]",1
AFPNEWS,train14,15,0,enable_our_data_0_015,"The Temenos Banking Cloud is powered by an Explainable AI engine with advanced data analytics, so banks can test, report and measure product performance, and gain insight to support business decisions and product design.","[""The Temenos Banking Cloud is powered by an Explainable AI engine with advanced <ARG0>data analytics</ARG0>, so banks can test, report and measure product performance, and gain insight to <SIG0>support</SIG0> business <ARG1>decisions</ARG1> and product design.""]",1
GPT3,train1232,1233,0,intend_GPT_0_01233,The government passed a law to protect the rights of victims of wage theft and ensure their access to services.,"[""The government <ARG0>passed</ARG0> a law to <ARG1>protect</ARG1> the rights of victims of wage theft and ensure their access to services.""]",1
GPT3,train955,956,0,prevent_GPT_0_0956,The government has implemented a series of measures to prevent the illegal smuggling of drugs.,"[""The government has implemented a series of <ARG0>measures</ARG0> to prevent the illegal <ARG1>smuggling</ARG1> of drugs.""]",1
GPT3,train1544,1545,0,intend_GPT_0_01545,",The United States has increased its military presence in the Middle East in an effort to combat terrorism.","["",The United States has <ARG0>increased</ARG0> its military presence in the Middle East in an effort to <ARG1>combat</ARG1> terrorism.""]",1
GPT3,train1113,1114,0,intend_GPT_0_01114,The government passed a law to protect the environment in an effort to reduce pollution.,"[""The government <ARG0>passed</ARG0> a law to protect the environment in an effort to <ARG1>reduce</ARG1> pollution.""]",1
GPT3,train794,795,0,prevent_GPT_0_0795,The United Nations has imposed an arms embargo on South Sudan in an effort to prevent further violence and conflict.,"[""The United Nations has imposed an <ARG0>Arms embargo</ARG0> on South Sudan in an effort to prevent further violence and <ARG1>conflict</ARG1>.""]",1
GPT3,train848,849,0,prevent_GPT_0_0849,The United Nations has imposed an arms embargo on Syria in an effort to prevent the country from supporting terrorist activities.,"[""The United Nations has imposed an <ARG0>Arms embargo</ARG0> on Syria in an effort to prevent the country from <ARG1>Supporting terrorist activities</ARG1>.""]",1
GPT3,train1268,1269,0,intend_GPT_0_01269,The European Union passed a law to reduce carbon emissions in an effort to combat climate change.,"[""The European Union <ARG0>passed</ARG0> a law to reduce carbon emissions in an effort to <ARG1>combat</ARG1> climate change.""]",1
GPT3,train1189,1190,0,intend_GPT_0_01190,The government passed a law to increase access to job opportunities in an effort to reduce unemployment.,"[""The government <ARG0>passed</ARG0> a law to increase access to job opportunities in an effort to <ARG1>reduce</ARG1> unemployment.""]",1
GPT3,train1311,1312,0,intend_GPT_0_01312,"The government has introduced a new law to protect the rights of workers, in an effort to ensure fair wages and working conditions.","[""The government has <ARG0>introduced</ARG0> a new law to protect the rights of workers, in an effort to <ARG1>ensure</ARG1> fair wages and working conditions.""]",1
GPT3,train47,48,0,enable_GPT_0_048,The United States Congress has passed a new bill to provide healthcare to all citizens.,"[""The United States Congress has passed a new <ARG0>bill</ARG0> to <ARG1>provide</ARG1> healthcare to all citizens.""]",1
AFPNEWS,train62,63,0,enable_our_data_0_063,"  #COMPUTEXVirtual, the all-new smart online platform, will use AI and automation technology to create an exceptional digital journey for users by providing a personalized interactive experience.","[""#COMPUTEXVirtual, the all-new smart online platform, will use AI and automation technology to create an exceptional digital <ARG1>journey</ARG1> for users by providing a personalized interactive <ARG0>experience</ARG0>.""]",1
GPT3,train290,291,0,enable_GPT_0_0291,The United Kingdom has created a new fund to help Indigenous communities access clean drinking water.,"[""The United Kingdom has created a new <ARG0>fund</ARG0> to help Indigenous communities <ARG1>access</ARG1> clean drinking water.""]",1
GPT3,train1031,1032,0,intend_GPT_0_01032,"The government has introduced a new program to provide job training and employment opportunities for veterans, in an effort to reduce unemployment.","[""The government has <ARG0>introduced</ARG0> a new program to provide job training and employment opportunities for veterans, in an effort to <ARG1>reduce</ARG1> unemployment.""]",1
GPT3,train965,966,0,prevent_GPT_0_0966,"The government has implemented a series of measures to prevent the spread of misinformation, including increased regulation of social media platforms and increased investment in media literacy.","[""The government has implemented a series of <ARG0>Measures</ARG0> to prevent the spread of <ARG1>Misinformation</ARG1>, including increased regulation of social media platforms and increased investment in media literacy.""]",1
NEWS,train79,80,0,0_our_data_0_080,A spokeswoman for Crum amp Forster said employees  were told early this week that numerous staff functions for the personal insurance lines  were going  to  be centralized as a cost-cutting move.,[],0
NEWS,train343,344,0,cause_our_data_0_0344,"Japan registered its biggest year-on-year increase in exports in almost 30 years in January, prompting manufacturers to hire more people who, in turn, spent more.","[""Japan <ARG0>registered</ARG0> its biggest year-on-year increase in exports in almost 30 years in January, prompting manufacturers to <ARG1>hire</ARG1> more people who, in turn, spent more.""]",1
GPT3,train1442,1443,0,intend_GPT_0_01443,"The government passed a law to increase access to affordable housing, in an effort to reduce homelessness and poverty.","[""The government <ARG0>passed</ARG0> a law to increase access to affordable housing, in an effort to <ARG1>reduce</ARG1> homelessness and poverty.""]",1
GPT3,train34,35,0,enable_GPT_0_035,The government has also announced that it will be investing in new renewable energy sources to reduce its reliance on fossil fuels.,"[""The government has also announced that it will be <ARG0>investing</ARG0> in new renewable energy sources to <ARG1>reduce</ARG1> its reliance on fossil fuels.""]",1
GPT3,train709,710,0,prevent_GPT_0_0710,The government has implemented a series of laws to prevent the destruction of cultural heritage sites.,"[""The government has implemented a series of <ARG0>laws</ARG0> to prevent the <ARG1>Destruction</ARG1> of cultural heritage sites.""]",1
GPT3,train980,981,0,prevent_GPT_0_0981,The European Union has imposed economic sanctions on Russia in an effort to prevent the country from interfering in the internal affairs of other nations.,"[""The European Union has imposed economic <ARG0>sanctions</ARG0> on Russia in an effort to prevent the country from <ARG1>interfering</ARG1> in the internal affairs of other nations.""]",1
GPT3,train1525,1526,0,intend_GPT_0_01526,The European Union has adopted a new policy to reduce the amount of plastic waste in the environment.,"[""The European Union has <ARG0>adopted</ARG0> a new policy to <ARG1>reduce</ARG1> the amount of plastic waste in the environment.""]",1
GPT3,train1452,1453,0,intend_GPT_0_01453,"The government has passed a law to increase access to childcare, in an effort to reduce the burden on working families and promote gender equality.","[""The government has <ARG0>passed</ARG0> a law to increase access to childcare, in an effort to <ARG1>reduce</ARG1> the burden on working families and promote gender equality.""]",1
GPT3,train534,535,0,prevent_GPT_0_0535,"The Supreme Court has ruled that certain types of speech are not protected by the First Amendment, in order to prevent the spread of hate speech.","[""The Supreme Court has <ARG0>ruled</ARG0> that certain types of speech are not protected by the First Amendment, in order to prevent the <ARG1>Spread</ARG1> of hate speech.""]",1
NEWS,train4,5,0,0_our_data_0_05,"According to department policy, prosecutors must make a strong showing that lawyers' fees came from assets tainted by illegal profits before any attempts at seizure are made.    ",[],0
GPT3,train881,882,0,prevent_GPT_0_0882,"To prevent the proliferation of weapons of mass destruction, the United Nations has imposed an arms embargo on certain countries.","[""To prevent the <ARG1>Proliferation</ARG1> of weapons of mass destruction, the United Nations has imposed an <ARG0>arms embargo</ARG0> on certain countries.""]",1
GPT3,train672,673,0,prevent_GPT_0_0673,The government has implemented a series of measures to prevent the spread of disease.,"[""The government has implemented a series of <ARG0>measures</ARG0> to prevent the spread of <ARG1>disease</ARG1>.""]",1
NEWS,train46,47,0,0_our_data_0_047,"Economists polled by Reuters had forecast an unemployment rate of 5.2 per cent.""",[],0
GPT3,train1118,1119,0,intend_GPT_0_01119,"The government passed a law to increase access to childcare, in an effort to support working families.","[""The government <ARG0>passed</ARG0> a law to increase access to childcare, in an effort to <ARG1>support</ARG1> working families.""]",1
GPT3,train977,978,0,prevent_GPT_0_0978,The United States has imposed economic sanctions on Russia in an effort to prevent the country from interfering in the internal affairs of other countries.,"[""The United States has imposed <ARG0>Economic sanctions</ARG0> on Russia in an effort to prevent the country from <ARG1>Interfering</ARG1> in the internal affairs of other countries.""]",1
GPT3,train126,127,0,enable_GPT_0_0127,The rights offering by Canada's largest department store operator will allow shareholders to purchase two additional shares for every five shares held at a discounted price.,"[""The rights <ARG0>offering</ARG0> by Canadas largest department store operator will allow shareholders to <ARG1>purchase</ARG1> two additional shares for every five shares held at a discounted price.""]",1
GPT3,train902,903,0,prevent_GPT_0_0903,The United States and its allies have imposed a naval blockade on Iraq to prevent Saddam Hussein from importing weapons and military supplies.,"[""The United States and its allies have imposed a <ARG0>naval</ARG0> blockade on Iraq to prevent Saddam Hussein from <ARG1>importing</ARG1> weapons and military supplies.""]",1
GPT3,train1110,1111,0,intend_GPT_0_01111,The government passed a law to protect the rights of religious minorities and ensure freedom of religion.,"[""The government <ARG0>passed</ARG0> a law to protect the rights of religious minorities and <ARG1>ensure</ARG1> freedom of religion.""]",1
GPT3,train874,875,0,prevent_GPT_0_0875,"The government has implemented a series of measures to prevent the exploitation of natural resources, including increased regulation and enforcement.","[""The government has implemented a series of <ARG0>measures</ARG0> to prevent the <ARG1>exploitation</ARG1> of natural resources, including increased regulation and enforcement.""]",1
GPT3,train69,70,0,enable_GPT_0_070,"Prime Minister Margaret Thatcher might have been willing to consider any request from Jaguar Chairman Sir John Egan to lift the restrictions early, allowing General Motors to acquire more than 15% or launch a friendly takeover bid against Ford.","[""Prime Minister Margaret Thatcher might have been willing to consider any <ARG0>request</ARG0> from Jaguar Chairman Sir John Egan to <ARG1>lift</ARG1> the restrictions early, allowing General Motors to acquire more than 15% or launch a friendly takeover bid against Ford.""]",1
NEWS,train345,346,0,cause_our_data_0_0346,"Since hitting a record 5.6 per cent in July last year, Japan's jobless rate has been falling steadily after it launched an emergency programme to create 100,000 jobs in October to ease the worsening social effects of high unemployment.","[""Since hitting a record 5.6 per cent in July last year, Japans jobless rate has been <ARG1>falling</ARG1> steadily after it <ARG0>launched</ARG0> an emergency programme to create 100,000 jobs in October to ease the worsening social effects of high unemployment.""]",1
NEWS,train20,21,0,intend_our_data_0_021,The restructuring program  is designed  to increase the company's tangible capital ratio.,"[""The restructuring <ARG0>program</ARG0>  is designed  to <ARG1>increase</ARG1> the companys tangible capital ratio.""]",1
NEWS,train275,276,0,cause_our_data_0_0276,"Peter DaPuzzo, head of retail equity trading at Shearson Lehman Hutton, acknowledges that he wasn't troubled by program trading when it began in the pre-crash bull market because it added liquidity and people were pleased to see stock prices rising.    ","[""Peter DaPuzzo, head of retail equity trading at Shearson Lehman Hutton, acknowledges that he wasnt <ARG1>troubled</ARG1> by program trading when it began in the pre-crash bull market because it <ARG0>added</ARG0> liquidity and people were pleased to see stock prices rising.""]",1
NEWS,train146,147,0,cause_our_data_0_0147,"According to the filing, Hewlett-Packard acquired 730,070 common shares from Octel as a result of an Aug. 10, 1988, stock purchase agreement. ","[""According to the filing, Hewlett-Packard <ARG1>acquired</ARG1> 730,070 common shares from Octel as a result of an Aug. 10, 1988, stock purchase <ARG0>agreement</ARG0>.""]",1
NEWS,train10,11,0,0_our_data_0_011,"There was no independentconfirmation of the report by the government-run news agency, whichdid not say when the reported attempt occurred.",[],0
GPT3,train1387,1388,0,intend_GPT_0_01388,"The government passed a law to increase access to quality education, in an effort to reduce inequality.","[""The government <ARG0>passed</ARG0> a law to increase access to quality education, in an effort to <ARG1>reduce</ARG1> inequality.""]",1
GPT3,train186,187,0,enable_GPT_0_0187,The White House yesterday announced that the United States and Mexico have reached a new agreement that will allow Mexican workers to enter the U.S. legally and work for up to three years.,"[""The White House yesterday announced that the United States and Mexico have reached a new <ARG0>agreement</ARG0> that will allow Mexican workers to <ARG1>enter</ARG1> the U.S. legally and work for up to three years.""]",1
GPT3,train925,926,0,prevent_GPT_0_0926,The United Nations has imposed an arms embargo on Somalia in an effort to prevent the country from becoming a safe haven for terrorists.,"[""The United Nations has imposed an arms <ARG0>Embargo</ARG0> on Somalia in an effort to prevent the country from becoming a safe haven for <ARG1>Terrorists</ARG1>.""]",1
GPT3,train1287,1288,0,intend_GPT_0_01288,"The government has introduced a new program to provide financial assistance to small businesses, in an effort to reduce economic inequality.","[""The government has <ARG0>introduced</ARG0> a new program to provide financial assistance to small businesses, in an effort to <ARG1>reduce</ARG1> economic inequality.""]",1
NEWS,train26,27,0,intend_our_data_0_027,"The message to the chief of staff was meant to be taken as a suggestionthat Sununu offer to resign, one highly placed source said. ","[""The <ARG0>message</ARG0> to the chief of staff was meant to be <ARG1>taken</ARG1> as a suggestionthat Sununu offer to resign, one highly placed source said.""]",1
GPT3,train1202,1203,0,intend_GPT_0_01203,The government passed a law to increase access to renewable energy sources and reduce dependence on fossil fuels.,"[""The government <ARG0>passed</ARG0> a law to increase access to renewable energy sources and <ARG1>reduce</ARG1> dependence on fossil fuels.""]",1
GPT3,train76,77,0,enable_GPT_0_077,The Canadian government has announced a new policy to increase the number of immigrants allowed into the country each year.,"[""The Canadian government has announced a new <ARG0>policy</ARG0> to <ARG1>increase</ARG1> the number of immigrants allowed into the country each year.""]",1
GPT3,train1505,1506,0,intend_GPT_0_01506,",The prime minister proposed a new trade agreement to open up markets and create jobs.","["",The prime minister <ARG0>Proposed</ARG0> a new trade agreement to <ARG1>Open</ARG1> up markets and create jobs.""]",1
GPT3,train1225,1226,0,intend_GPT_0_01226,"The government passed a law to increase access to renewable energy, in an effort to reduce carbon emissions.","[""The government <ARG0>passed</ARG0> a law to increase access to renewable energy, in an effort to <ARG1>reduce</ARG1> carbon emissions.""]",1
GPT3,train168,169,0,enable_GPT_0_0169,The United Nations Security Council has passed a resolution condemning human rights abuses in Syria.,"[""The United Nations Security Council has passed a <ARG0>resolution</ARG0> <ARG1>condemning</ARG1> human rights abuses in Syria.""]",1
GPT3,train1026,1027,0,intend_GPT_0_01027,The government introduced a new law to protect the rights of workers in an effort to ensure fair wages and safe working conditions.,"[""The government <ARG0>introduced</ARG0> a new law to protect the rights of workers in an effort to <ARG1>ensure</ARG1> fair wages and safe working conditions.""]",1
GPT3,train1089,1090,0,intend_GPT_0_01090,The government passed a law to increase access to education in an effort to reduce illiteracy.,"[""The government <ARG0>passed</ARG0> a law to increase access to education in an effort to <ARG1>reduce</ARG1> illiteracy.""]",1
GPT3,train1238,1239,0,intend_GPT_0_01239,The government passed a law to protect the rights of victims of discrimination in credit and lending and ensure their access to services.,"[""The government <ARG0>passed</ARG0> a law to <ARG1>protect</ARG1> the rights of victims of discrimination in credit and lending and ensure their access to services.""]",1
GPT3,train761,762,0,prevent_GPT_0_0762,The United Nations has imposed an arms embargo on Somalia in an effort to prevent the country from destabilizing the region.,"[""The United Nations has imposed an <ARG0>Arms embargo</ARG0> on Somalia in an effort to prevent the country from <ARG1>destabilizing</ARG1> the region.""]",1
GPT3,train956,957,0,prevent_GPT_0_0957,The government has implemented a series of measures to prevent the proliferation of weapons of mass destruction.,"[""The government has implemented a series of <ARG0>measures</ARG0> to prevent the <ARG1>proliferation</ARG1> of weapons of mass destruction.""]",1
GPT3,train203,204,0,enable_GPT_0_0204,The United States has imposed economic sanctions on certain countries in an effort to pressure them to comply with international law.,"[""The United States has imposed economic <ARG0>sanctions</ARG0> on certain countries in an effort to pressure them to <ARG1>comply</ARG1> with international law.""]",1
GPT3,train1044,1045,0,intend_GPT_0_01045,The government passed a new law to protect the rights of children in an effort to promote their welfare.,"[""The government <ARG0>passed</ARG0> a new law to protect the rights of children in an effort to <ARG1>promote</ARG1> their welfare.""]",1
GPT3,train1413,1414,0,intend_GPT_0_01414,The government passed a law to increase access to affordable housing in an effort to reduce poverty.,"[""The government <ARG0>passed</ARG0> a law to increase access to affordable housing in an effort to <ARG1>reduce</ARG1> poverty.""]",1
GPT3,train1176,1177,0,intend_GPT_0_01177,"The government passed a law to increase access to healthcare, in an effort to reduce health disparities.","[""The government <ARG0>passed</ARG0> a law to increase access to healthcare, in an effort to <ARG1>reduce</ARG1> health disparities.""]",1
GPT3,train1037,1038,0,intend_GPT_0_01038,The House of Representatives passed a bill to provide tax relief for small businesses.,"[""The House of Representatives passed a <ARG0>bill</ARG0> to provide tax <ARG1>Relief</ARG1> for small businesses.""]",1
GPT3,train646,647,0,prevent_GPT_0_0647,The government has implemented a series of measures to prevent the spread of terrorism.,"[""The government has implemented a series of <ARG0>measures</ARG0> to prevent the spread of <ARG1>terrorism</ARG1>.""]",1
NEWS,train27,28,0,intend_our_data_0_028,"The company said it expects to use the proceeds to repay certain bank debt and for general corporate purposes, including establishing new operating centers and possible acquisitions. ","[""The company said it expects to <ARG1>use</ARG1> the proceeds to repay certain bank debt and for general corporate purposes, including establishing new operating centers and possible <ARG0>acquisitions</ARG0>.""]",1
GPT3,train627,628,0,prevent_GPT_0_0628,"The government has taken steps to prevent the spread of disease, including introducing new laws to regulate the sale of food and medicines.","[""The government has <ARG0>taken</ARG0> steps to prevent the <ARG1>Spread</ARG1> of disease, including introducing new laws to regulate the sale of food and medicines.""]",1
GPT3,train1490,1491,0,intend_GPT_0_01491,",The government of Brazil has passed a law to increase the number of job training programs, in an effort to reduce unemployment.","["",The government of Brazil has passed a law to <ARG0>increase</ARG0> the number of job training programs, in an effort to <ARG1>reduce</ARG1> unemployment.""]",1
GPT3,train1159,1160,0,intend_GPT_0_01160,"The government has passed a law to increase access to clean water, in an effort to improve public health.","[""The government has <ARG0>passed</ARG0> a law to increase access to clean water, in an effort to <ARG1>improve</ARG1> public health.""]",1
NEWS,train160,161,0,0_our_data_0_0161,"Three days later, as of Friday's close, the Nasdaq Composite was down 6%, compared with 5.9% for the industrial average, 5.7% for the SampP 500 and 5.8% for the Big Board Composite.    ",[],0
GPT3,train678,679,0,prevent_GPT_0_0679,The government has implemented a series of measures to prevent the spread of hate crimes.,"[""The government has implemented a series of <ARG0>measures</ARG0> to prevent the spread of <ARG1>hate crimes</ARG1>.""]",1
GPT3,train232,233,0,enable_GPT_0_0233,The International Monetary Fund has approved a new loan package to help countries in financial distress.,"[""The International Monetary Fund has approved a new <ARG0>loan</ARG0> package to <ARG1>help</ARG1> countries in financial distress.""]",1
GPT3,train499,500,0,prevent_GPT_0_0500,The government has implemented a series of laws to protect the public from the exploitation of vulnerable populations.,"[""The government has implemented a series of <ARG0>Laws</ARG0> to protect the public from the <ARG1>Exploitation of Vulnerable Populations</ARG1>.""]",1
GPT3,train321,322,0,enable_GPT_0_0322,The United States has imposed tariffs on imports from China in an effort to protect domestic industries.,"[""The United States has imposed <ARG0>tariffs</ARG0> on imports from China in an effort to <ARG1>protect</ARG1> domestic industries.""]",1
GPT3,train107,108,0,enable_GPT_0_0108,The Canadian government has announced a new strategy to promote innovation and entrepreneurship.,"[""The Canadian government has <ARG0>announced</ARG0> a new strategy to <ARG1>promote</ARG1> innovation and entrepreneurship.""]",1
GPT3,train1171,1172,0,intend_GPT_0_01172,The United Nations passed a resolution calling for the establishment of a United Nations-supervised peace process in the Middle East.,"[""The United Nations <ARG0>passed</ARG0> a resolution calling for the <ARG1>establishment</ARG1> of a United Nations-supervised peace process in the Middle East.""]",1
GPT3,train779,780,0,prevent_GPT_0_0780,The United Nations has imposed an arms embargo on Sudan in an effort to prevent the government from committing human rights abuses.,"[""The United Nations has imposed an <ARG0>Arms embargo</ARG0> on Sudan in an effort to prevent the government from committing human rights <ARG1>abuses</ARG1>.""]",1
GPT3,train922,923,0,prevent_GPT_0_0923,"The government has implemented a series of measures to prevent the spread of terrorism, including increased surveillance and improved intelligence gathering.","[""The government has implemented a series of measures to prevent the spread of <ARG1>Terrorism</ARG1>, including increased <ARG0>Surveillance</ARG0> and improved intelligence gathering.""]",1
GPT3,train237,238,0,enable_GPT_0_0238,The United Nations has passed a resolution calling for an end to the use of sexual violence in conflict zones.,"[""The United Nations has passed a <ARG0>resolution</ARG0> calling for an <ARG1>end</ARG1> to the use of sexual violence in conflict zones.""]",1
GPT3,train906,907,0,prevent_GPT_0_0907,The European Union has imposed sanctions on Belarus in an effort to prevent the government from cracking down on political dissent.,"[""The European Union has imposed <ARG0>Sanctions</ARG0> on Belarus in an effort to prevent the government from <ARG1>Cracking</ARG1> down on political dissent.""]",1
GPT3,train21,22,0,enable_GPT_0_022,The government has also announced plans to invest in renewable energy sources to reduce the country's reliance on fossil fuels.,"[""The government has also announced plans to <ARG0>invest</ARG0> in renewable energy sources to <ARG1>reduce</ARG1> the countrys reliance on fossil fuels.""]",1
GPT3,train1237,1238,0,intend_GPT_0_01238,The government passed a law to protect the rights of victims of discrimination in public accommodations and ensure their access to services.,"[""The government <ARG0>passed</ARG0> a law to protect the rights of victims of discrimination in public accommodations and <ARG1>ensure</ARG1> their access to services.""]",1
NEWS,train245,246,0,cause_our_data_0_0246,"In addition, GM's North American vehicle production fell 8.4% from a year ago, which hurt Delco Electronic's earnings, a company spokesman said. ","[""In addition, GMs North American vehicle production <ARG0>fell</ARG0> 8.4% from a year ago, which <ARG1>hurt</ARG1> Delco Electronics earnings, a company spokesman said.""]",1
AFPNEWS,train106,107,0,prevent_our_data_0_0107,"The EU banned Belarusian planes from the bloc's airspace to avoid flying over the ex-Soviet country ruled by Alexander Lukashenko, often dubbed ""Europe's last dictator"".","[""The EU <ARG0>banned</ARG0> Belarusian planes from the blocs airspace to <SIG0>avoid</SIG0> <ARG1>flying</ARG1> over the ex-Soviet country ruled by Alexander Lukashenko, often dubbed Europes last dictator.""]",1
