index,text,label
cnc_train_05_217_1013_0,"`` We would like to put it on record that this is the same substation where our staff members were chased away by the community earlier because of the protest action that happened today in Tshwane , '' Eskom said in a statement .",0
cnc_train_04_47_3350_0,"The Maoists hit back with a vengeance within 48 hours , butchering 76 security personnel .",0
cnc_train_09_B_48_666_0,"Credit was lavish and praise unwavering , making even the judges comment that the riots might have occurred somewhere else .",0
cnc_train_07_307_101_0,"While the spark for the current wave of protests was an attempt by chief executive Carrie Lam to pass the Beijing-backed extradition law , the demonstrations have morphed into a wider movement against Lam ’ s administration and Beijing .",0
cnc_train_07_104_1091_0,"Meanwhile , the Salem Range DIG , Sanjay Kumar , said that a special team has been formed to nab the assailants who murdered Ramesh .",0
cnc_train_07_270_563_0,"In the C -6 ward meant for emergency and orthopaedic patients , three operations that were scheduled for Monday were cancelled soon after the faculty decided to intensify their agitation .",0
intend_our_data_0_029,"The company said it expects to use the proceeds to repay certain bank debt and for general corporate purposes, including establishing new operating centers and possible acquisitions. ",2
cnc_train_08_76_2969_0,"Organisers said almost 300,000 protesters and residents on Saturday afternoon defied a police ban to descend on the town in Hong Kong ’ s western New Territories .",0
cause_our_data_0_070,"Newsprint results continued to be depressed, the company added, because of industrywide price discounting.    ",0
cnc_train_07_303_1147_0,This year ’ s rally comes against the backdrop of unprecedented anti-government protests over the past three weeks that have drawn millions and anger over police using tear gas and rubber bullets to clear crowds .,0
cnc_train_02_212_2083_0,The police claimed they were killed while trying to blow up the local bus station .,0
cnc_train_06_70_467_0,"Then , Roja , along with other YSRC leaders and activists , immediately staged a dharna at the temple itself until the early hours of Saturday seeking action against those involved in the incident .",0
cause_our_data_0_0116,"Dataproducts Inc. said it filed a lawsuit in Delaware Chancery Court to block a tender offer by DPC Acquisition Partners, alleging that the hostile offer violates a standstill agreement between the two concerns.    ",0
cnc_train_01_285_2543_0,"KERALA Demanding quota Show of strength : A protest rally by the Vaikunta Swamy Dharma Pracharana Sabha ( VSDP ) in front of the Secretariat on Wednesday raising various demands , including 10 per cent reservation .",0
cnc_train_06_108_1053_0,"NGO volunteers and prostitutes , holding red umbrellas symbolising protection , shouted : ' Legalisation of sex workers , innocence of sex workers ! ' The authorities quickly stepped in and banned the petition .",0
cnc_train_08_33_1646_0,TDP members were probing irregularities in wage payment under NRLEGP when they were mobbed,0
intend_our_data_0_043,The combined operations  are designed  to isolate and strangleIraq until it retreats from Kuwait.,2
cnc_train_01_198_2191_0,"Another Congress worker , Repon Sheikh , was killed at Bharatpur in the same district during a clash between rival party supporters , the police said .",0
cnc_train_06_218_1249_0,"Aligarh Muslim University reopens 13th May 2011 03:44 PM ALIGARH : Aligarh Muslim University ( AMU ) , which was closed following clashes between two rival groups of students on April 30 , today reopened .",0
cnc_train_07_191_540_0,"According to Singh , his suspension and the hunger strike were the result of an argument between Prasad and S.C. Tyagi , a deputy director at the Department of Social Welfare .",0
cause_our_data_0_0260,"""Cheerios and Honey Nut Cheerios have eaten away sales normally going to Kellogg's corn-based lines simply because they are made of oats,"" says Merrill Lynch food analyst William Maguire. ",0
cnc_train_01_251_293_0,SANGAREDDY : Shortage of urea : farmers protest in Sangareddy,0
cnc_train_02_25_2509_0,Sectarian clashes broke out in Inderkoot village in Sumbal town on December 19 in which one person was injured and a house was partially damaged in arson .,0
cnc_train_03_297_797_0,Mr. Patil and others insisted that Deputy Commissioner Pankaj Kumar Pandey arrive at the scene of protest to receive the memorandum from them .,0
cause_our_data_0_0272,"The Dearborn, Mich., energy company stopped paying a dividend in the third quarter of 1984 because of troubles at its Midland nuclear plant. ",0
cnc_train_05_103_221_0,"Only a few days before he died , Qian received anonymous death threats for organising groups to block trucks going to the Lingang Industrial Area since December 17 , according to a villager too frightened to be named .",0
cnc_train_01_286_1740_0,"Congress Workers Stage ' Rail Roko ' in Maharashtra Against Train Fare Hike 25th June 2014 12:36 PM MUMBAI : Congress workers today staged a ' rail roko ' in various parts of Maharashtra , excluding Mumbai , to protest the train fare hike .",0
prevent_our_data_0_0107,"The EU banned Belarusian planes from the bloc's airspace to avoid flying over the ex-Soviet country ruled by Alexander Lukashenko, often dubbed ""Europe's last dictator"".",3
cnc_train_05_51_2086_0,Outside court his supporters were protesting calling for the court to released him together with all charged with him .,0
cnc_train_01_17_2868_0,The attack on Karayogams had sparked sharp reactions from the CPM leaders .,0
cnc_train_02_264_1002_0,"It is neccessary to take up the agitation at a local level and hence , we will hold rally at Hadapsar instead of coming all the way to Shivajinagar , "" he said adding a few groups are outside Collector office supporting Hazare 's stir .",0
cnc_train_02_210_3343_0,Police statistics say 16 extremists died in 18 exchanges of fire in just the six weeks from 14 December 2004 .,0
cnc_train_10_286_3011_0,"Speaking at the meeting , ACP ( Daryaganj ) Om Prakash said , "" This is the first such meeting where doctors and your leaders have come together to appeal to you , to help doctors help you .",0
cnc_train_01_52_596_0,"Last summer , tens of thousands of people in the northeastern city of Dalian , Liaoning , marched to demand the relocation of a chemical plant .",0
intend_our_data_0_025,The company earlier this year adopted a shareholder-rights plan to ward off unwanted suitors.,2
cnc_train_09_A_143_2811_0,"ANA Reporter JOHANNESBURG , 10 April ( ANA ) - Emfuleni Local Municipality in Gauteng has said that it regrets the loss of life following incidents of violence in Rus-ter-vaal earlier on Wednesday morning in which two people died in alleged clashes between security agency the Red Ants and land invaders in the area .",0
cnc_train_09_B_20_3005_0,“ Had the administration wanted it could have averted the incident .,0
cnc_train_07_133_2396_0,"That apparent calm was shattered in late December , when security forces shot four militants who allegedly attempted to blow up a Communist party building in southern Xinjiang .",0
cnc_train_08_89_466_0,The police also issued a statement on Saturday reminding protesters that they were participating in an “ unauthorised assembly ” and could be punished with up to five years in prison .,0
cnc_train_09_A_110_2742_0,"Striking workers will not return to work unless health workers who were fired for taking part in salary protest actions are reinstated , the National Education , Health and Allied Workers Union ( Nehawu ) said in Bloemfontein on Wednesday .",0
cnc_train_10_157_3236_0,North West ANC spokesman Kenny Morolong said members protested on Sunday against the `` recall '' of two mayors who allegedly contravened ANC policies and were involved in acts of corruption .,0
cnc_train_04_9_574_0,"The stone pelting resulted in injuries to about 12 security personnel , he said .",0
enable_our_data_0_0102,"Applying these lessons will help ensure a more resilient post-pandemic business landscape.""",1
cnc_train_07_196_1810_0,"Back then , the demonstrations were largely motivated by concern for the fate of the nation and a desire to see democratic freedoms put in place .",0
cnc_train_10_122_81_0,"While Tamil Nadu , Andhra Pradesh , Maharshtra , Haryana and Punjab are actively participating in the strike , Bihar , Northeast states and Kerala have refused to join them as they claim that they are truck owners and not transporters like the AIMTC members .",0
cnc_train_10_96_1344_0,"As pandemonium reigned , a police team escorted Rane to the Principal 's room where the Minister held discussions with the ABVP office-bearers .",0
cause_our_data_0_0214,"Despite these early successes, the mere fact that a groundcampaign has begun almost guarantees that the Bushadministration will face fresh problems growing out of themilitary situation. ",0
cnc_train_07_131_1573_0,The roads were first closed at 4:45am after protesters blockaded them with burning tyres .,0
cnc_train_09_B_138_938_0,The police had said that it has sufficient circumstantial evidence and phone records to prove that Shahzad was present in the Jamia Nagar flat and was among those who had fired at the police team leading to the death of inspector Sharma .,0
cnc_train_09_B_161_2245_0,"Muttukad Nanappan was stabbed to death on June 6 , 1983 , but this case too did not stand due to lack of witnesses .",0
cnc_train_09_A_88_2484_0,18th December 2013 08:06 AM Members of the Tamil Nadu Association for the Rights of All Types of Differently Abled and Caregivers ( TARATDAC ) staged a protest on Langs Garden Road seeking increased financial assistance and immediate enforcement of the Supreme Court order for three per cent job reservation for the differently abled .,0
cnc_train_08_74_61_0,"This led to violent protests across the city the next day , with a group of students even storming into the university campus and demanding the dismissal of the teacher who had set the question paper .",0
cnc_train_08_322_3179_0,"The encroachers , who have been on a protest for two years , demand "" cancellation of the elections "" of the President and Prime Minister of India .",0
cause_our_data_0_0249,"It received more offers, but the auction was surprisingly won by IMA, which bid $28 a share and asked Mr. Gilleland to stay on as an equity participant. ",0
cause_our_data_0_0317,Lawmakers have been accused of carving district lines around the constituents that will give their party an advantage and secure political gains.,0
cnc_train_04_243_2559_0,About 120 PG students are on strike demanding payment of their stipend arrears .,0
cnc_train_10_145_2319_0,"Rinchem Namgyal , President of TSAM , said , “ This hunger fast is an effort to internationalise the plight of our people who are suffering under the Chinese regime .",0
cause_our_data_0_0254,The slowdown raises questions about the economy's strength because spending fueled much of the third-quarter GNP growth.,0
cnc_train_08_25_216_0,Ehrenreich and the Rail Commuters ' Action Group were outside Parliament 's main entrance on Sunday to protest against Metro Rail 's poor safety record .,0
cnc_train_04_61_1849_0,"Addressing a kisan mahapanchayat here at the end of a five-day long march , that took him through 25 villages to discuss land acquisition issues , Gandhi alleged that the state government was firing bullets at the farmers "" demanding their genuine right of proper compensation in lieu of their land acquired for development "" .",0
cnc_train_05_90_668_0,"As many as 38 police personnel , including women police , sustained injuries in the clash .",0
cnc_train_08_204_2164_0,Senior police officers went to the spot as there was considerable tension in the area following the murder .,0
cnc_train_09_A_93_649_0,"However , the absence of senior Trinamool Congress leaders during the agitation prompted opposition parties to raise fingers at "" TMC 's internal feud that led to the incident "" .",0
cnc_train_08_312_1088_0,"In a separate incident in the neighbouring area of Awantipore , an Air Force vehicle was damaged and two security force personnel were injured when a landmine exploded .",0
cnc_train_07_69_1850_0,PTI BANGALORE : All courts will be shut on Saturday after Friday 's violence the city 's civil court premises .,0
cnc_train_05_132_2341_0,"When we locked the shop ourselves , Revenue officials rushed to the spot and promised to take action .",0
cnc_train_01_241_137_0,"Several hundred people who have occupied homes at Delft on the Cape Flats are on their way to the Cape High Court in a bid to block their impending eviction , a spokesman said .",0
cnc_train_08_278_3247_0,"If it does not act , the protests will continue . """,0
cause_our_data_0_0238,"Even as Saddam Hussein was searching for a ploy to ease his isolation, though, the international pressure against him clicked up another notch. ",0
cause_our_data_0_0306,"""The claims that Maria made were so serious that she was asked by the Department of Homeland Security to come to the U.S. to tell her story.",0
cnc_train_08_215_2240_0,"The Tanzanian woman was reportedly dragged out of the car in which she was seated along with her three friends when she reached the accident spot with the miscreants mistaking them to have caused the fatal accident though a Sudanese was involved in it , police said .",0
cnc_train_04_183_3069_0,The protesters raised slogans against them for visiting the temple town three days after the blasts .,0
cnc_train_06_231_1825_0,The DGP said steps have been taken to prevent the escalation of violence .,0
cause_our_data_0_0124,"The offer was automatically triggered by the recent sale of Control Data's Imprimis disk-drive business to Seagate Technology Inc.    Mr. Perlman, who is also acting chief financial officer and the odds-on favorite to become the next chief executive, said the company is achieving ""modest positive cash flow from operations, and we expect that to continue into 1990.""    ",0
cnc_train_05_194_900_0,"A week after the killing of a Congolese man in the national capital that stirred a diplomatic row and instigated violence against Indians in Congo , four attacks on African nationals by the residents in Chattarpur were reported on Friday .",0
enable_our_data_0_071,"""I don't know what really happened in front of me, but I came into the corner and saw some guys on the ground and I couldn't pass on the right side because I was next to another guy, so I didn't have any chances to avoid a crash.",1
cnc_train_02_174_901_0,The legislator and his family members went on an indefinite fast here alleging that the Congress government was trying to implicate him in a false case .,0
cnc_train_10_83_1688_0,"Virtually kicking off her Assembly election campaign at the rally , she promised to bring about a holistic change in the fields of infrastructure , health , education and employment , if the Trinamool Congress came to power in the State .",0
cnc_train_08_300_2635_0,"﻿NAGAPATTINAM : Farmers allege irregularities February 22 , 2014 00:00 IST Farmers of villages in and around Kondal here in Mayiladuthurai staged a protest demonstration in front of the office of Sub-Registrar-Cooperatives levelling allegations on Friday .",0
cnc_train_06_308_2047_0,"Rebels have also planted landmines on the way to these places so as to target the security forces if they go to remove these effigies , "" police sources said .",0
cnc_train_01_150_877_0,Three Arrested in Bimbola Clash 18th June 2014 09:39 AM DHENKANAL : Three persons were arrested on Tuesday for their alleged involvement in killing of a naib sarpanch in a clash between members of two communities at Bimbola village under Dhenkanal Sadar police limits on Monday .,0
cnc_train_01_51_754_0,"' Once the damage is done , it is long-lasting and not remediable . ' The massive three-day protest this week was the latest in a series of grass-roots demonstrations over polluting projects , as mainlanders have gained awareness in recent years of environmental and health concerns associated with pollution .",0
cnc_train_09_A_67_1559_0,Some people pelted stones at a few shops in Komaralingam in the morning when the shop owners did not down the shutters as mark of respect to Shankar .,0
cnc_train_06_156_2747_0,"ANDHRA PRADESH BSNL staff strike work August 21 , 2009 00:00 IST KURNOOL : BSNL employees struck work here on August 19 and 20 as part of the nation-wide agitation for wage revision of the non-officer cadres .",0
cnc_train_07_258_2404_0,A woman was killed because of one of the explosions that ripped a hole in the northern wall of a mosque in Soweto 's Dhlamini area .,0
cnc_train_05_280_421_0,"The protests started on Tuesday , with residents demanding better service delivery and housing .",0
cnc_train_08_180_514_0,The lawyers are on a strike since Thursday after the incident .,0
cnc_train_07_324_1200_0,The Cape Town Regional Chamber of Commerce and Industry said the potential effect of the strike was `` so serious '' that there was a case to declare public transport an essential service that could not be disrupted by strike action .,0
cnc_train_03_76_3269_0,"However , he added that the recurring protests were unethical as none of the protesters had spoken about the issue to the manufacturers directly .",0
cnc_train_01_42_646_0,"If it does , when you ’ re confronting an enemy that beheads people and wants to put nuclear bombs in our subways , then waterboarding is well within the rules. ”",0
cnc_train_02_115_1570_0,Director Tlhalefang Kuetsile earlier said eight students were arrested and four injured when police fired rubber bullets during a protest on the campus .,0
cause_our_data_0_0120,"National Intergroup in the year-ago third quarter earned $22.5 million, or 97 cents a share, including a gain of $18 million from the sale of a steel tube company. ",0
cnc_train_02_32_688_0,"CPI activists staged a road blockade in Mahbubnagar district , demanding the legislator 's arrest and a compensation of Rs .1 million to the family of the deceased .",0
cnc_train_02_253_999_0,One of the journalists overheard the group saying they would necklace one of the reporters to get media coverage .,0
cnc_train_06_297_1029_0,DA MP Yusuf Cassim said in a statement on Tuesday that universities affected by violent student protests had recorded damages worth more than R150 million .,0
cnc_train_01_261_752_0,"Two labourers killed , workers stir at BALCO Raipur , june 3 Tension gripped BALCOs Korba plant and work was disrupted after two labourers were killed inside the plant .",0
enable_our_data_0_0287,"Prime Minister Margaret Thatcher might , however , be receptive to any request by Jaguar Chairman Sir John Egan for the restriction's early removal to let GM amass more than 15% or mount a friendly suitor bid against Ford. ",1
cause_our_data_0_0320,"As the census gets underway, Prewitt said trying to count everyone, as mandated by the Constitution, should be the top concern.""",0
cnc_train_10_273_2426_0,"In the wake of the law and order situation in Kendrapara last week , during protests against the self-styled godman Sarathi Baba , public anger was directed at the district police .",0
cnc_train_10_178_3239_0,The MMRDA officials had to flee the site after the opposition from the locals .,0
cnc_train_07_211_2195_0,People were also protesting against the secretive manner in which the government dealt with the cremation of the girl .,0
cnc_train_02_200_690_0,"The protest was organised by the Confederation of All India Traders ( CAIT ) at Jantar Mantar here against the Centre 's decision to allow FDI in retail with businessmen alleging that the government was "" sensitive to the needs of MNCs and insensitive to voices of the people "" .",0
cause_our_data_0_0168,"Catastrophe losses reduced Aetna's net income by $50 million, including $36 million from Hugo. ",0
cnc_train_08_301_55_0,Democratic Party members staged a protest yesterday outside the central government 's liaison office in Hong Kong and handed in a letter addressed to Premier Wen Jiabao calling for Ching 's release .,0
cnc_train_09_B_135_784_0,Highly-decorated Delhi Police Inspector Mohan Chand Sharma succumbed to the bullet injuries sustained during the gun battle while head constable Balwant was injured .,0
cause_our_data_0_067,"Valley Federal Savings amp Loan Association took an $89.9 million charge as it reported a third-quarter loss of $70.7 million, or $12.09 a share.    ",0
cnc_train_06_223_1819_0,"Junior doctors on strike in SCB , service crippled 28th June 2013 12:07 PM The SCB Medical College and Hospital has plunged into a major crisis with the junior doctors turning against senior faculty and college authorities following the arrest of their counterpart for alleged use of force on a journalist recently .",0
intend_our_data_0_032,"DPC, an investor group led by New York-based Crescott Investment Associates, had itself filed a suit in state court in Los Angeles seeking to nullify the agreement. ",2
cause_our_data_0_0108,"Some of Sansui's fellow audio-specialty companies, such as Aiwa Co. and Pioneer Electric Corp., responded to the challenge by quickly bringing out mini-component products of their own, by moving heavily into the booming compact disk businesses or by diversifying into other consumer-electronics fields, including laser disks or portable cassette players. ",0
cnc_train_06_209_2384_0,"Two men have been arrested for the murder of two ANC branch leaders on the KwaZulu-Natal south coast , police said on Tuesday .",0
cnc_train_08_133_436_0,This false propaganda is being carried out against the agitation in Singur .,0
cnc_train_07_98_1631_0,"Anguished by the murder of Ramesh , hundreds of BJP workers staged a protest at near the Valluvar Kottam in Chennai on Saturday .",0
cnc_train_09_A_127_1275_0,"They have been reportedly skipping meals at the police mess to protest the transfer of Superintendent of Police R.P. Meharda from Udaipur , for his alleged role in clashes between Muslims and tribals in Sarada township .",0
cnc_train_05_306_2306_0,The TRS students ' wing activists staged dharna in front of Karimnagar One Town police flaying the arrests of their activists and obstructing them from proceeding to Hyderabad .,0
cnc_train_08_42_997_0,"| Photo Credit : — Photo : G. Moorthy Madurai Bureau For defying the 20 - year-old ban on toddy tapping ; protest at various places TIRUNELVELI : Defying the 20 - year-old ban on toddy tapping , a group of palmyrah workers tapped toddy at Kalvilai near Koodankulam and Pattankaadu near Vasudevanallur on Wednesday even as the police arrested 676 workers , including 66 women , in the district when they tried to tap toddy .",0
cause_our_data_0_0268,The Nikkei index was pressured down by profit-taking triggered by sharp advances made through this week and fell 151.20 points to 35527.29.,0
cnc_train_06_194_3413_0,"Five people died on the spot in the second blast and over 50 were injured , several critically .",0
cnc_train_04_280_1724_0,"- Indian Express Express News Service , Express News Service : Mohali , Fri Mar 25 2011 , 00:56 hrs After contractual teachers got back their jobs in a similar way , the retrenched rural veterinary pharmacists and Class IV employees also resorted to the Sholay act in Mohali on Thursday .",0
cnc_train_10_62_1014_0,"Telangana Bandh : Schools , colleges remain shut 07th January 2011 11:01 AM HYDERABAD : Schools and colleges remained closed at many places in Telangana region of Andhra Pradesh today following a shutdown call given by the Telangana Joint Action Committee ( JAC ) to protest the alleged lathicharge on students at Osmania University here .",0
cnc_train_05_69_1183_0,"Lam called a rare press conference early on Tuesday to condemn the “ extremely violent ” storming of the legislature , which she described as “ heartbreaking and shocking ” .",0
enable_our_data_0_048,"Building on Abu Dhabi's smart infrastructure and digital transformation, AWS's investment will further enable innovators and companies with globally-relevant solutions to realize new opportunities in the UAE and beyond.""",1
cnc_train_05_251_3062_0,RFEA chief executive Nico Badenhorst said the strike was costing the country R100 million a day .,0
cnc_train_05_41_2947_0,Sources said regulation on plying of trains between 10 pm and 5 am at various sections of the South Eastern Railway ( SER ) had been continuing since May 28 last year after derailment of Jnaneswari Express in West Bengal by suspected Maoists .,0
cnc_train_10_79_3390_0,"Thirty-four people , mostly striking mineworkers , were shot dead in a clash with police .",0
cnc_train_07_99_3295_0,"Meanwhile , Tamil Nadu BJP president Pon Radhakrishnan said the party has called for a statewide bandh on Monday to condemn the murder .",0
cnc_train_10_282_1829_0,The alleged assault occurred when police prevented party followers carrying traditional weapons from entering the stadium .,0
cnc_train_05_56_2556_0,Hong Kong police have fired teargas at demonstrators and moved to disperse crowds after protesters stormed the legislative council building and raised the territory ’ s former colonial flag on the 22nd anniversary of its handover to China .,0
cnc_train_07_5_2875_0,"In the same breath , he made light of the Seemandhra protests , observing that when a state is bifurcated , it is natural for some to resign and protest .",0
cnc_train_04_71_2695_0,The angry policemen wrote slogans on RTC buses demanding that the transfer of Umesh Chandra be revoked .,0
cnc_train_05_168_507_0,Hundreds of students along with parents took out a rally demanding action against the principal Chengal Raju and in-charge of the survey department Ramana Reddy .,0
cnc_train_08_103_456_0,Western Cape police arrested three people for public violence following service delivery protests in Philippi on the Cape Flats on Friday .,0
cnc_train_07_84_1310_0,"Tension prevailed in the dense forest , especially in and around GK Veedhi , Chintapalle and other Maoist strongholds following the incident .",0
cause_our_data_0_0200,"Mr. Antar, the SEC said, made more than $60 million from the sale of his shares between 1985 and 1987.    ",0
cnc_train_08_142_3231_0,The cadres also held demonstrations at all the taluk headquarters in Krishnagiri and Dharmapuri districts condemning the attack .,0
cnc_train_08_121_2761_0,"`` Municipal workers who went to the area , to clear the road , have been chased away by angry residents , '' said the SABC .",0
cause_our_data_0_0114,"But Kenneth Leon, a telecommunications analyst with Bear, Stearns amp Co., finds the BellSouth proposal still flawed because the company does n't have to wait five years to begin buying more LIN shares. ",0
cnc_train_10_41_2772_0,"On Sunday , one of the organisers of the Yuen Long rally , Max Chung was arrested by police on suspicion of inciting an illegal assembly .",0
cause_our_data_0_0299,"While a prisoner, Maria witnessed a sickening trade in human life and recalls how young girls were drugged, forced into prostitution and then murdered.",0
cause_our_data_0_0226,"Nonetheless, concern about the chip may have been responsible for a decline of 87.5 cents in Intel's stock to $32 a share yesterday in over-the-counter trading, on volume of 3,609,800 shares, and partly responsible for a drop in Compaq's stock in New York Stock Exchange composite trading on Wednesday. ",0
cause_our_data_0_0311,Read what people in Haiti are saying via social media Haiti's government is backed by a U.N. peacekeeping mission established after the ouster of former President Jean-Bertrand Aristide in 2004.,0
cnc_train_03_258_2535_0,There was also largescale displacement in Kandhamal district during and after the 2008 riots following the killing of Swami Lakshmanananda Saraswati .,0
cnc_train_01_312_650_0,"The police said that around 50 armed ultras raided Kangurukunda village at Kalimela , about 40 km from here , early on Sunday and set off an explosion , destrying the panchayat office .",0
intend_our_data_0_028,"The company said it expects to use the proceeds to repay certain bank debt and for general corporate purposes, including establishing new operating centers and possible acquisitions. ",2
cnc_train_03_198_1835_0,"The move was seen as highly controversial and sparked about 13,000 to take to the streets in a protest that ended in clashes with police .",0
cause_our_data_0_0312,"Outside the capital, several people were hurt when they rushed to get out of a school in the southwestern city of Les Cayes, said the Rev.",0
cnc_train_06_71_1463_0,"Alleging that Village Revenue Officer ( VRO ) Jyoti Reddy and Babu Reddy , an accused in the red sanders case , were behind the attack , she wanted the police to take immediate action against them .",0
cnc_train_10_112_677_0,"Looking back at the Mandarin furore , the Year One social science student said he was sorry that his attitude during the standoff could have made it harder for students to speak up in future , as they might worry about getting suspended themselves .",0
cnc_train_06_72_2150_0,"Meanwhile , on Saturday morning , after learning about the incident , YSRC MLAs from the district rushed to Nagari and staged a protest outside the police station demanding the suspension of the Puttur DSP Krishna Kishore as he was acting as per the diktats of TDP leaders .",0
cnc_train_05_321_725_0,"Oct 8 , 2009 : 17 policemen were killed in an ambush by Maoists at Laheri police station in Gadchiroli district of Maharashtra .",0
cnc_train_01_94_2678_0,The controversy sparked off after the Kerala State Road Transport Employees Association ( KSRTEA ) pasted stickers on KSRTC buses seeking public intervention against ‘ police-goonda ’ attack on employees .,0
cnc_train_05_54_882_0,"On Thursday , Phatsha told the commission that he did not consider disarming because this did not occur to him when police Nyalas ( armoured vehicles ) started deploying barbed wire at the hill where the strikers had assembled .",0
cnc_train_08_70_1311_0,Staff Correspondent HUBLI : Residents of Prabhat Colony and members of the Kannada Para Mahamandala staged a demonstration in Hubli on Wednesday to protest against permission being granted to open bar and restaurants in residential areas .,0
cnc_train_10_6_791_0,"TAMIL NADU Activists support Medha Patkar 's cause April 08 , 2006 00:00 IST SOLIDARITY : Activists in Chennai staging fast on Friday in support of Narmada Bachao Andolan leader Medha Patkar 's agitation .",0
cnc_train_03_241_1155_0,"Members of the Mamelodi community staged a protest at the High Court Thursday , complaining that he should have been in jail and that his bail should not have been extended .",0
prevent_our_data_0_0156,"But no announcements have been made since, and an initial explosion of angry social media posts about the affair quickly dried up as China's internet censors apparently moved to contain criticism over the public-safety breach.",3
cnc_train_03_206_1343_0,Tens of thousands of pro-democracy protesters have marched across Hong Kong to mark the 20th anniversary of its return to Chinese control with a high-profile show of dissent .,0
cnc_train_03_60_2650_0,"The labour minister 's announcement followed countrywide public hearings on a new minimum wage for the agriculture sector , which were prompted by violent protests in parts of the Western Cape .",0
cause_our_data_0_0301,What makes Maria's story so special is that she was one of the lucky ones who were able to escape.,0
cnc_train_01_121_2530_0,"He is an accused in the Delhi High Court blast of Sep 7 , 2011 in which at least 10 people were killed and over 70 injured .",0
cnc_train_04_224_2049_0,"During the recent country-wide bandh called by all the Opposition parties in protest against the fuel price hikes , most firms asked their staff to work from home .",0
cnc_train_05_241_2353_0,"Two others were lynched by a mob , which suspected them of being supporters of the group .",0
cnc_train_03_7_2471_0,"Inspector General of BSF Jammu Frontier Rajeev Krishna had said that its personnel opened fire in self-defence with "" maximum restraint "" to quell the violence by the mob which tried to storm their storehouse of arms and ammunition .",0
enable_our_data_0_03,We continue to rapidly grow our partner network and since 2020 have certified more than a thousand consultants as o9 implementers.,1
cnc_train_02_233_2466_0,"`` Today more than a billion people in the world , the great majority of whom are women , live in unacceptable conditions of poverty , illiteracy and abuse , '' he said `` It is against such abuse as the one experienced by the woman who was stripped naked by chauvinist males at the Noord Street taxi rank in Johannesburg that we need to intensify our struggle for total women emancipation . ''",0
cnc_train_09_B_49_2698_0,"Maretha , where till recently riot victims were not allowed to return home , victims of Best Bakery carnage , residents of Noor Park , and some other hotbeds of violence went unrepresented .",0
